word,num_1435,freq_1435
烏迴鳩羅,135,0.0003653535479060519
僧相,2,5.412645154163732e-06
大劫,6,1.62379354624912e-05
伽藍,24,6.49517418499648e-05
八難,35,9.472129019786532e-05
大利,19,5.142012896455546e-05
單,16,4.3301161233309857e-05
小遠,25,6.765806442704666e-05
侍者,8,2.1650580616654928e-05
施物,29,7.848335473537412e-05
一切智,11,2.976954834790053e-05
五逆罪,1,2.706322577081866e-06
僧眾,3,8.1189677312456e-06
愛行,14,3.788851607914613e-05
惡龍,4,1.0825290308327464e-05
檀越,114,0.00030852077378733277
世法,5,1.353161288540933e-05
瞋恚心,1,2.706322577081866e-06
二苦,2,5.412645154163732e-06
大僧,9,2.4356903193736796e-05
死苦,1,2.706322577081866e-06
五法,187,0.0005060823219143089
天壽,1,2.706322577081866e-06
愛護,5,1.353161288540933e-05
愛語,7,1.8944258039573064e-05
天女,3,8.1189677312456e-06
五淨,1,2.706322577081866e-06
心解脫,4,1.0825290308327464e-05
僧物,51,0.00013802245143117517
若提子,1,2.706322577081866e-06
八波羅夷,1,2.706322577081866e-06
火光三昧,6,1.62379354624912e-05
無餘,5,1.353161288540933e-05
品,3,8.1189677312456e-06
惡鬼,4,1.0825290308327464e-05
五欲,9,2.4356903193736796e-05
覺,132,0.00035723458017480637
命命鳥,1,2.706322577081866e-06
具戒,271,0.0007334134183891857
已還,56,0.0001515540643165845
三上座,14,3.788851607914613e-05
五條,9,2.4356903193736796e-05
八邪,1,2.706322577081866e-06
安息,1,2.706322577081866e-06
空法,2,5.412645154163732e-06
布薩日,10,2.706322577081866e-05
我人,2,5.412645154163732e-06
八正道,1,2.706322577081866e-06
五根,8,2.1650580616654928e-05
樓,62,0.0001677919997790757
自恣日,12,3.24758709249824e-05
八道,5,1.353161288540933e-05
迦,1451,0.003926874059345788
影,1,2.706322577081866e-06
安慧,1,2.706322577081866e-06
八重,5,1.353161288540933e-05
意,466,0.0012611463209201497
白和,15,4.059483865622799e-05
摩訶波闍波提,7,1.8944258039573064e-05
毘尼藏,3,8.1189677312456e-06
伽那,1,2.706322577081866e-06
僧伽梨,139,0.0003761788382143794
塵,37,0.00010013393535202905
狗法,1,2.706322577081866e-06
百日,3,8.1189677312456e-06
甘露門,2,5.412645154163732e-06
南天竺,1,2.706322577081866e-06
婆羅門書,4,1.0825290308327464e-05
阿羅,296,0.0008010714828162324
沙婆婆瑟,1,2.706322577081866e-06
二衣,3,8.1189677312456e-06
彈指,23,6.224541927288292e-05
十不善業,1,2.706322577081866e-06
二行,6,1.62379354624912e-05
五時,2,5.412645154163732e-06
肥膩,1,2.706322577081866e-06
五果,1,2.706322577081866e-06
二見,2,5.412645154163732e-06
大寶,1,2.706322577081866e-06
小食,13,3.518219350206426e-05
行者,65,0.0001759109675103213
二語,3,8.1189677312456e-06
長夜,23,6.224541927288292e-05
假,1,2.706322577081866e-06
行苦,1,2.706322577081866e-06
一切法,1,2.706322577081866e-06
往還衣,1,2.706322577081866e-06
渴仰,2,5.412645154163732e-06
不可得,8,2.1650580616654928e-05
天冠,4,1.0825290308327464e-05
大天,3,8.1189677312456e-06
分陀利華,2,5.412645154163732e-06
集會,17,4.600748381039173e-05
戒行,13,3.518219350206426e-05
頗羅,7,1.8944258039573064e-05
至真,3,8.1189677312456e-06
香,155,0.00041947999944768927
淨居天,6,1.62379354624912e-05
羅剎女,2,5.412645154163732e-06
無遮,16,4.3301161233309857e-05
安樂,130,0.0003518219350206426
四住,11,2.976954834790053e-05
大師,15,4.059483865622799e-05
大德,640,0.0017320464493323943
戒身,1,2.706322577081866e-06
大念,1,2.706322577081866e-06
供佛,1,2.706322577081866e-06
阿修羅,17,4.600748381039173e-05
爪塔,2,5.412645154163732e-06
根,526,0.0014235256755450617
五指,1,2.706322577081866e-06
身相,19,5.142012896455546e-05
目多伽,1,2.706322577081866e-06
無量,53,0.0001434350965853389
二身,3,8.1189677312456e-06
惡道,34,9.201496762078346e-05
夏中,12,3.24758709249824e-05
五惡,5,1.353161288540933e-05
身病,1,2.706322577081866e-06
楊枝,20,5.412645154163732e-05
達須,1,2.706322577081866e-06
內宿食,1,2.706322577081866e-06
說罪,25,6.765806442704666e-05
瞿婆,1,2.706322577081866e-06
衰,39,0.00010554658050619278
金翅鳥,2,5.412645154163732e-06
優波提舍,1,2.706322577081866e-06
五師,3,8.1189677312456e-06
大戒,90,0.00024356903193736796
大我,2,5.412645154163732e-06
破正命,5,1.353161288540933e-05
平等,1,2.706322577081866e-06
精進力,2,5.412645154163732e-06
阿浮呵那,1,2.706322577081866e-06
提婆達,45,0.00012178451596868398
空定,2,5.412645154163732e-06
剃髮,38,0.00010284025792911092
神力,26,7.036438700412852e-05
大悲,3,8.1189677312456e-06
我空,1,2.706322577081866e-06
遶佛,4,1.0825290308327464e-05
彈多,3,8.1189677312456e-06
世尊,724,0.0019593775458072713
金翅鳥王,2,5.412645154163732e-06
作家,1,2.706322577081866e-06
說經,1,2.706322577081866e-06
辟支佛乘,1,2.706322577081866e-06
剃頭,1,2.706322577081866e-06
羅漢比丘,5,1.353161288540933e-05
大慈,3,8.1189677312456e-06
五比丘,23,6.224541927288292e-05
藥師,22,5.953909669580106e-05
深信,2,5.412645154163732e-06
大智,4,1.0825290308327464e-05
體,33,8.930864504370159e-05
女聲,6,1.62379354624912e-05
一搩手,12,3.24758709249824e-05
惡行,22,5.953909669580106e-05
五寶,35,9.472129019786532e-05
不還,138,0.0003734725156372975
遠塵離垢,7,1.8944258039573064e-05
狂象,2,5.412645154163732e-06
大會,39,0.00010554658050619278
善處,2,5.412645154163732e-06
不退,13,3.518219350206426e-05
十使,3,8.1189677312456e-06
波闍波提,7,1.8944258039573064e-05
五塵,4,1.0825290308327464e-05
現身,3,8.1189677312456e-06
女色,1,2.706322577081866e-06
仰,40,0.00010825290308327464
依止,227,0.0006143352249975836
三時教,1,2.706322577081866e-06
五大,6,1.62379354624912e-05
瘡,77,0.0002083868384353037
最勝,3,8.1189677312456e-06
爪淨,3,8.1189677312456e-06
箜篌,3,8.1189677312456e-06
五因,16,4.3301161233309857e-05
大樹,3,8.1189677312456e-06
通夜,30,8.118967731245598e-05
波羅那,1,2.706322577081866e-06
實有,27,7.307070958121039e-05
長者子,5,1.353161288540933e-05
觀,186,0.0005033759993372271
僧伽,1005,0.0027198541899672757
灌頂,7,1.8944258039573064e-05
五種果,3,8.1189677312456e-06
大梵,2,5.412645154163732e-06
樂說辯才,2,5.412645154163732e-06
安居,443,0.0011989009016472668
翅夷羅,20,5.412645154163732e-05
五善,5,1.353161288540933e-05
仙,16,4.3301161233309857e-05
羯磨阿闍梨,1,2.706322577081866e-06
夏坐,1,2.706322577081866e-06
餓鬼城,2,5.412645154163732e-06
量,316,0.0008551979343578698
根力,5,1.353161288540933e-05
五力,8,2.1650580616654928e-05
比丘尼戒,7,1.8944258039573064e-05
石蜜,75,0.00020297419328113998
尋,46,0.00012449083854576583
五分,1,2.706322577081866e-06
取相,4,1.0825290308327464e-05
百僧,2,5.412645154163732e-06
天有,1,2.706322577081866e-06
資生,29,7.848335473537412e-05
眼,182,0.0004925507090288996
五受,7,1.8944258039573064e-05
深禪定,1,2.706322577081866e-06
誦經,55,0.00014884774173950263
大法,4,1.0825290308327464e-05
邪道,7,1.8944258039573064e-05
鼠,14,3.788851607914613e-05
外相,1,2.706322577081866e-06
百劫,6,1.62379354624912e-05
兔,1,2.706322577081866e-06
夏,255,0.0006901122571558759
大海,39,0.00010554658050619278
白法,7,1.8944258039573064e-05
波羅陀,3,8.1189677312456e-06
紫金,1,2.706322577081866e-06
世人,7,1.8944258039573064e-05
拘耆羅,1,2.706322577081866e-06
天竺,1,2.706322577081866e-06
世俗,7,1.8944258039573064e-05
閱叉,1,2.706322577081866e-06
祇樹,1,2.706322577081866e-06
十家,1,2.706322577081866e-06
大王,65,0.0001759109675103213
僧坊,304,0.0008227220634328873
深妙,2,5.412645154163732e-06
佛滅度,2,5.412645154163732e-06
劫,114,0.00030852077378733277
婆蹉婆,1,2.706322577081866e-06
念言,32,8.660232246661971e-05
十塔,1,2.706322577081866e-06
四部眾,5,1.353161288540933e-05
十如,8,2.1650580616654928e-05
施僧,68,0.0001840299352415669
遍淨天,1,2.706322577081866e-06
木頭,3,8.1189677312456e-06
天祠,24,6.49517418499648e-05
天神,28,7.577703215829225e-05
十戒,1,2.706322577081866e-06
賓頭,15,4.059483865622799e-05
十夜,7,1.8944258039573064e-05
說法,466,0.0012611463209201497
阿含,30,8.118967731245598e-05
我法,25,6.765806442704666e-05
說欲,10,2.706322577081866e-05
身心,6,1.62379354624912e-05
白瞿,1,2.706322577081866e-06
四事供養,5,1.353161288540933e-05
至心,3,8.1189677312456e-06
僧可,2,5.412645154163732e-06
大眾,78,0.00021109316101238556
值遇,1,2.706322577081866e-06
摩沙豆粥,3,8.1189677312456e-06
貪,83,0.0002246247738977949
明了,11,2.976954834790053e-05
近住,25,6.765806442704666e-05
觀察,10,2.706322577081866e-05
尼連禪,2,5.412645154163732e-06
阿僧,6,1.62379354624912e-05
夏末,59,0.00015967303204783012
壞色,24,6.49517418499648e-05
婬欲,115,0.0003112270963644146
稽首,4,1.0825290308327464e-05
大界,12,3.24758709249824e-05
十力,5,1.353161288540933e-05
身受,4,1.0825290308327464e-05
大種,1,2.706322577081866e-06
十利,286,0.0007740082570454138
塵垢,1,2.706322577081866e-06
毘伽羅,1,2.706322577081866e-06
即空,1,2.706322577081866e-06
指環,2,5.412645154163732e-06
見,2143,0.005799649282686439
指,124,0.0003355839995581514
惑,2,5.412645154163732e-06
義相,4,1.0825290308327464e-05
天王,19,5.142012896455546e-05
端嚴,1,2.706322577081866e-06
法海,3,8.1189677312456e-06
說教,9,2.4356903193736796e-05
身入,26,7.036438700412852e-05
五百由旬,4,1.0825290308327464e-05
圍遶,36,9.742761277494719e-05
看病,160,0.0004330116123330986
我所,81,0.00021921212874363117
不輕,13,3.518219350206426e-05
深入,3,8.1189677312456e-06
砂,1,2.706322577081866e-06
慧力,2,5.412645154163732e-06
阿蘭若,34,9.201496762078346e-05
按摩,15,4.059483865622799e-05
十六,59,0.00015967303204783012
夜摩,233,0.0006305731604600749
不覺,8,2.1650580616654928e-05
不見,352,0.0009526255471328169
祇林,25,6.765806442704666e-05
外教,2,5.412645154163732e-06
周羅,8,2.1650580616654928e-05
深坑,4,1.0825290308327464e-05
僧寶,3,8.1189677312456e-06
天眼,14,3.788851607914613e-05
天眾,1,2.706322577081866e-06
法眼淨,5,1.353161288540933e-05
耆闍,44,0.00011907819339160212
說戒,289,0.0007821272247766594
四種諍,2,5.412645154163732e-06
取果,6,1.62379354624912e-05
晨朝,48,0.0001299034836999296
蓮華,13,3.518219350206426e-05
如說,1,2.706322577081866e-06
念處,8,2.1650580616654928e-05
隨煩惱,4,1.0825290308327464e-05
十善,1,2.706322577081866e-06
大經,9,2.4356903193736796e-05
不請,19,5.142012896455546e-05
身命,1,2.706322577081866e-06
講堂,41,0.00011095922566035651
出世間,1,2.706322577081866e-06
我有,47,0.0001271971611228477
象王,2,5.412645154163732e-06
波尼,1,2.706322577081866e-06
教,1348,0.0036481228339063556
向上,7,1.8944258039573064e-05
羅剎,32,8.660232246661971e-05
跋難陀,272,0.0007361197409662676
青蓮華,3,8.1189677312456e-06
毘舍遮,28,7.577703215829225e-05
妙法,11,2.976954834790053e-05
睒彌,10,2.706322577081866e-05
敷具,134,0.00036264722532897007
禪那,4,1.0825290308327464e-05
阿那含向,3,8.1189677312456e-06
八種粥,7,1.8944258039573064e-05
惡言,6,1.62379354624912e-05
婆城,10,2.706322577081866e-05
見聞,46,0.00012449083854576583
見者,45,0.00012178451596868398
歸依僧,23,6.224541927288292e-05
依,436,0.0011799566436076936
持淨,2,5.412645154163732e-06
梵行,119,0.0003220523866727421
菩提,21,5.6832774118719194e-05
華,137,0.0003707661930602157
見處,10,2.706322577081866e-05
摩尼,333,0.0009012054181682615
瓶,125,0.0003382903221352333
冥,2,5.412645154163732e-06
睡,123,0.00033287767698106954
辯才,9,2.4356903193736796e-05
地了,304,0.0008227220634328873
迦維羅衛,10,2.706322577081866e-05
地人,25,6.765806442704666e-05
毘舍離,2,5.412645154163732e-06
濟度,15,4.059483865622799e-05
地上,2,5.412645154163732e-06
摩婆羅,1,2.706322577081866e-06
地中,10,2.706322577081866e-05
疑,683,0.0018484183201469147
滅後,4,1.0825290308327464e-05
知法,45,0.00012178451596868398
婆羅,383,0.0010365215470223548
振鈴,3,8.1189677312456e-06
羅婆,22,5.953909669580106e-05
緣,1805,0.004884912251632768
香藥,3,8.1189677312456e-06
如法治,6,1.62379354624912e-05
知淨,13,3.518219350206426e-05
滅度,7,1.8944258039573064e-05
優婆塞戒,5,1.353161288540933e-05
忍,541,0.0014641205142012896
繫著,2,5.412645154163732e-06
正業,1,2.706322577081866e-06
捨戒,128,0.00034640928986647885
禪頭,1,2.706322577081866e-06
白佛,1178,0.0031880479958024386
鼻入,1,2.706322577081866e-06
狐,1,2.706322577081866e-06
力者,5,1.353161288540933e-05
見行,2,5.412645154163732e-06
迦毘羅,17,4.600748381039173e-05
持戒,227,0.0006143352249975836
白四羯磨,123,0.00033287767698106954
喜見天,1,2.706322577081866e-06
堪忍,4,1.0825290308327464e-05
性欲,1,2.706322577081866e-06
羅睺阿修羅,2,5.412645154163732e-06
火湯,1,2.706322577081866e-06
下種,1,2.706322577081866e-06
隨宜,1,2.706322577081866e-06
火淨,7,1.8944258039573064e-05
論議,9,2.4356903193736796e-05
電,5,1.353161288540933e-05
意樂,1,2.706322577081866e-06
提桓,8,2.1650580616654928e-05
自覺,6,1.62379354624912e-05
香華,6,1.62379354624912e-05
遠離,17,4.600748381039173e-05
語善,1,2.706322577081866e-06
如是我聞,3,8.1189677312456e-06
教勅,5,1.353161288540933e-05
業處,2,5.412645154163732e-06
隨自,9,2.4356903193736796e-05
地大,2,5.412645154163732e-06
地天,3,8.1189677312456e-06
波波,5,1.353161288540933e-05
十七清淨,1,2.706322577081866e-06
瓦師,1,2.706322577081866e-06
蘇摩,8,2.1650580616654928e-05
火爐,6,1.62379354624912e-05
財供養,4,1.0825290308327464e-05
憐愍,149,0.00040324206398519805
柱塔,2,5.412645154163732e-06
使,646,0.0017482843847948855
上衣,4,1.0825290308327464e-05
消滅,1,2.706322577081866e-06
禪者,1,2.706322577081866e-06
兜率,2,5.412645154163732e-06
覆面,1,2.706322577081866e-06
十,1694,0.004584510445576681
學人,12,3.24758709249824e-05
等一切諸佛,1,2.706322577081866e-06
唄,44,0.00011907819339160212
優填王,2,5.412645154163732e-06
四天王天,1,2.706322577081866e-06
火災,1,2.706322577081866e-06
流沙,1,2.706322577081866e-06
缺漏,1,2.706322577081866e-06
上足,1,2.706322577081866e-06
三種色,1,2.706322577081866e-06
婆提,66,0.00017861729008740318
樂欲,1,2.706322577081866e-06
菴羅樹園,1,2.706322577081866e-06
心念口言,5,1.353161288540933e-05
尼薩耆,508,0.001374811869157588
婆蹉,31,8.389599988953785e-05
摩伽,55,0.00014884774173950263
天眼通,2,5.412645154163732e-06
懺,113,0.00030581445121025087
億,105,0.00028416387059359595
問訊,148,0.0004005357414081162
廣說,363,0.0009823950954807174
乳糜,4,1.0825290308327464e-05
中天,5,1.353161288540933e-05
曼陀羅,4,1.0825290308327464e-05
先世,11,2.976954834790053e-05
須陀食,1,2.706322577081866e-06
蒲闍尼,21,5.6832774118719194e-05
餘習,1,2.706322577081866e-06
伺,4,1.0825290308327464e-05
唱導,2,5.412645154163732e-06
解了,1,2.706322577081866e-06
清淨身,1,2.706322577081866e-06
印相,2,5.412645154163732e-06
地內,2,5.412645154163732e-06
提羅,9,2.4356903193736796e-05
波斯,66,0.00017861729008740318
所作,128,0.00034640928986647885
事證,2,5.412645154163732e-06
蘇油,16,4.3301161233309857e-05
禪行,4,1.0825290308327464e-05
德天,1,2.706322577081866e-06
拘耆,1,2.706322577081866e-06
受食,69,0.00018673625781864876
竹葦,4,1.0825290308327464e-05
如來衣,1,2.706322577081866e-06
事觀,5,1.353161288540933e-05
梵音,2,5.412645154163732e-06
衢,1,2.706322577081866e-06
我,5461,0.01477922759344407
婆沙,26,7.036438700412852e-05
彼岸,9,2.4356903193736796e-05
如來身,1,2.706322577081866e-06
歸依佛,27,7.307070958121039e-05
摩尼跋陀,1,2.706322577081866e-06
婆毘,1,2.706322577081866e-06
露地坐,7,1.8944258039573064e-05
房,693,0.0018754815459177334
鍵,14,3.788851607914613e-05
貪著,25,6.765806442704666e-05
叉手,11,2.976954834790053e-05
鬼城,2,5.412645154163732e-06
專心,1,2.706322577081866e-06
槃荼,16,4.3301161233309857e-05
七滅諍,2,5.412645154163732e-06
兜羅,13,3.518219350206426e-05
迴向,2,5.412645154163732e-06
誦,204,0.0005520898057247007
前安居,7,1.8944258039573064e-05
吉羅,1634,0.00442213109095177
說四依,4,1.0825290308327464e-05
波提,17,4.600748381039173e-05
式叉摩尼,312,0.0008443726440495422
天耳通,1,2.706322577081866e-06
龕,2,5.412645154163732e-06
乾闥,3,8.1189677312456e-06
慳貪,9,2.4356903193736796e-05
闥婆,4,1.0825290308327464e-05
徒眾,11,2.976954834790053e-05
毘羅婆,7,1.8944258039573064e-05
等覺,2,5.412645154163732e-06
意業,2,5.412645154163732e-06
作佛,10,2.706322577081866e-05
滅相,1,2.706322577081866e-06
鏡,4,1.0825290308327464e-05
應護,1,2.706322577081866e-06
四戒,1,2.706322577081866e-06
毘舍佉母,4,1.0825290308327464e-05
多陀阿伽度,13,3.518219350206426e-05
中流,1,2.706322577081866e-06
摩竭,22,5.953909669580106e-05
父,236,0.0006386921281913205
下地,1,2.706322577081866e-06
衲,4,1.0825290308327464e-05
娑,14,3.788851607914613e-05
解界,4,1.0825290308327464e-05
壽者,4,1.0825290308327464e-05
乾陀,3,8.1189677312456e-06
羅睺,27,7.307070958121039e-05
驅烏,3,8.1189677312456e-06
己心,1,2.706322577081866e-06
瞋覺,4,1.0825290308327464e-05
飲食,420,0.0011366554823743838
覆肩衣,12,3.24758709249824e-05
婆利,2,5.412645154163732e-06
牛頭,12,3.24758709249824e-05
非天,3,8.1189677312456e-06
到岸,1,2.706322577081866e-06
烏,162,0.00043842425748726234
半跏趺坐,1,2.706322577081866e-06
四供養,1,2.706322577081866e-06
佛舍,5,1.353161288540933e-05
貫華,4,1.0825290308327464e-05
樂天,3,8.1189677312456e-06
鹽淨,9,2.4356903193736796e-05
迦留陀夷,434,0.00117454399845353
伽陀,74,0.0002002678707040581
大寶藏,1,2.706322577081866e-06
應身,1,2.706322577081866e-06
苦聖諦,3,8.1189677312456e-06
貫花,1,2.706322577081866e-06
象寶,3,8.1189677312456e-06
自在,40,0.00010825290308327464
應法,4,1.0825290308327464e-05
中有,494,0.001336923353078442
波伽羅,1,2.706322577081866e-06
愛,203,0.0005493834831476189
己利,2,5.412645154163732e-06
要道,1,2.706322577081866e-06
清淨,743,0.0020107976747718265
寶聚,1,2.706322577081866e-06
清涼,4,1.0825290308327464e-05
許可,3,8.1189677312456e-06
知事,9,2.4356903193736796e-05
橫,3,8.1189677312456e-06
皮衣,3,8.1189677312456e-06
佛身,65,0.0001759109675103213
發露,54,0.00014614141916242078
聲,344,0.000930974966516162
樹頭,3,8.1189677312456e-06
第二禪,5,1.353161288540933e-05
隨他意,2,5.412645154163732e-06
發遣,2,5.412645154163732e-06
曇,181,0.0004898443864518178
甘蔗,18,4.871380638747359e-05
下堂,1,2.706322577081866e-06
故住,1,2.706322577081866e-06
先生,1,2.706322577081866e-06
摩男,9,2.4356903193736796e-05
飲酒,47,0.0001271971611228477
婆婆,8,2.1650580616654928e-05
赤鹽,3,8.1189677312456e-06
三十捨墮,2,5.412645154163732e-06
無所著,1,2.706322577081866e-06
佛見,58,0.00015696670947074824
波利,30,8.118967731245598e-05
善法堂,2,5.412645154163732e-06
佛記,8,2.1650580616654928e-05
佛語,241,0.0006522237410767298
中悔,2,5.412645154163732e-06
佛說,62,0.0001677919997790757
耶舍,32,8.660232246661971e-05
學,574,0.0015534291592449912
寶藏,9,2.4356903193736796e-05
佛讚,12,3.24758709249824e-05
鳩羅,140,0.0003788851607914613
咃,2,5.412645154163732e-06
厭,75,0.00020297419328113998
要言,3,8.1189677312456e-06
捨墮,11,2.976954834790053e-05
阿那含果,11,2.976954834790053e-05
地神,2,5.412645154163732e-06
米,41,0.00011095922566035651
發起,32,8.660232246661971e-05
赤色,5,1.353161288540933e-05
貢高,1,2.706322577081866e-06
所有,156,0.0004221863220247711
佛陀,16,4.3301161233309857e-05
乾陀羅,2,5.412645154163732e-06
迦夷,2,5.412645154163732e-06
性善,1,2.706322577081866e-06
信心歡喜,1,2.706322577081866e-06
火光,6,1.62379354624912e-05
角,47,0.0001271971611228477
語梵,1,2.706322577081866e-06
阿練兒,40,0.00010825290308327464
婆,1902,0.00514742554160971
須陀洹果,12,3.24758709249824e-05
便利,7,1.8944258039573064e-05
牛車,4,1.0825290308327464e-05
地種,1,2.706322577081866e-06
滅擯,75,0.00020297419328113998
鬼神,9,2.4356903193736796e-05
布施,207,0.0005602087734559463
佛道,3,8.1189677312456e-06
污染,1,2.706322577081866e-06
觸食,6,1.62379354624912e-05
牛角,2,5.412645154163732e-06
瘡門,18,4.871380638747359e-05
金色身,1,2.706322577081866e-06
梵眾天,1,2.706322577081866e-06
火坑,3,8.1189677312456e-06
摩沙,8,2.1650580616654928e-05
十事非法,1,2.706322577081866e-06
優鉢羅華,2,5.412645154163732e-06
難陀,458,0.0012394957403034947
大迦旃延,2,5.412645154163732e-06
持律,27,7.307070958121039e-05
羅摩,3,8.1189677312456e-06
剎利,64,0.00017320464493323943
禪法,1,2.706322577081866e-06
捨心,6,1.62379354624912e-05
寶鈴,1,2.706322577081866e-06
瞿耶尼,1,2.706322577081866e-06
婆師,1,2.706322577081866e-06
持僧,4,1.0825290308327464e-05
兜率陀,2,5.412645154163732e-06
合掌,89,0.00024086270936028609
俱睒彌,1,2.706322577081866e-06
共不共,1,2.706322577081866e-06
板,32,8.660232246661971e-05
陵伽,30,8.118967731245598e-05
摩提,12,3.24758709249824e-05
下乘,2,5.412645154163732e-06
火大,2,5.412645154163732e-06
性,49,0.00013260980627701144
鐃鈸,3,8.1189677312456e-06
地獄,64,0.00017320464493323943
六齋日,6,1.62379354624912e-05
約,309,0.0008362536763182966
首羅,20,5.412645154163732e-05
赤衣,4,1.0825290308327464e-05
滅法,2,5.412645154163732e-06
境,6,1.62379354624912e-05
百一物,1,2.706322577081866e-06
乾闥婆,3,8.1189677312456e-06
羅漢,217,0.000587271999226765
索訶,1,2.706322577081866e-06
第五大,1,2.706322577081866e-06
提婆,52,0.00014072877400825705
事,4858,0.013147315079463706
種子,59,0.00015967303204783012
甘露,2,5.412645154163732e-06
向火,6,1.62379354624912e-05
繫,107,0.0002895765157477597
忍法,4,1.0825290308327464e-05
方便,114,0.00030852077378733277
捨,1241,0.003358546318158596
食前,5,1.353161288540933e-05
鬼病,2,5.412645154163732e-06
歸依法,24,6.49517418499648e-05
海,65,0.0001759109675103213
三點,1,2.706322577081866e-06
加供,1,2.706322577081866e-06
少光天,1,2.706322577081866e-06
大威德,5,1.353161288540933e-05
在家,10,2.706322577081866e-05
業因,1,2.706322577081866e-06
佛教,199,0.0005385581928392914
轉輪王,13,3.518219350206426e-05
跋陀羅,2,5.412645154163732e-06
牛糞,1,2.706322577081866e-06
上堂,5,1.353161288540933e-05
意言,2,5.412645154163732e-06
毘婆尸,4,1.0825290308327464e-05
白四,135,0.0003653535479060519
二種病,1,2.706322577081866e-06
赤眼,3,8.1189677312456e-06
鉤,121,0.00032746503182690584
寶渚,1,2.706322577081866e-06
尼陀那,2,5.412645154163732e-06
給孤獨園,1,2.706322577081866e-06
不如法,116,0.0003139334189414965
廣大,6,1.62379354624912e-05
勤,119,0.0003220523866727421
