空三昧,2,5.949736385854871e-06
拘牟頭,4,1.1899472771709741e-05
阿耨達,5,1.4874340964637175e-05
有一人,11,3.2723550122201785e-05
我所見,1,2.9748681929274353e-06
不與取,11,3.2723550122201785e-05
羯磨僧,1,2.9748681929274353e-06
無上法,4,1.1899472771709741e-05
急施衣,33,9.817065036660537e-05
增戒學,17,5.0572759279766396e-05
娑羅林,1,2.9748681929274353e-06
一切智,3,8.924604578782306e-06
瞋恚心,1,2.9748681929274353e-06
伊尼延,1,2.9748681929274353e-06
斷頭罪,1,2.9748681929274353e-06
甘露鼓,1,2.9748681929274353e-06
譬喻經,2,5.949736385854871e-06
心解脫,15,4.462302289391153e-05
若提子,1,2.9748681929274353e-06
三上座,5,1.4874340964637175e-05
布薩日,11,3.2723550122201785e-05
八正道,6,1.784920915756461e-05
自恣日,49,0.0001457685414534443
毘尼藏,1,2.9748681929274353e-06
僧伽梨,84,0.0002498889282059046
拘薩羅,55,0.00016361775061100894
甘露門,2,5.949736385854871e-06
阿夷頭,6,1.784920915756461e-05
往還衣,2,5.949736385854871e-06
不可得,2,5.949736385854871e-06
調伏法,2,5.949736385854871e-06
羅剎女,2,5.949736385854871e-06
阿修羅,30,8.924604578782306e-05
娑羅樹,1,2.9748681929274353e-06
尼犍度,1,2.9748681929274353e-06
羅剎娑,1,2.9748681929274353e-06
因緣生,4,1.1899472771709741e-05
善女人,10,2.974868192927435e-05
破正命,5,1.4874340964637175e-05
精進力,3,8.924604578782306e-06
提婆達,184,0.0005473757474986481
五比丘,22,6.544710024440357e-05
一搩手,17,5.0572759279766396e-05
蘇摩鉢,5,1.4874340964637175e-05
波羅那,4,1.1899472771709741e-05
六句義,2,5.949736385854871e-06
長者子,12,3.569841831512922e-05
翅夷羅,3,8.924604578782306e-06
奢耶尼,1,2.9748681929274353e-06
法供養,2,5.949736385854871e-06
五戒法,4,1.1899472771709741e-05
知浮法,1,2.9748681929274353e-06
四部眾,2,5.949736385854871e-06
三十生,1,2.9748681929274353e-06
尼連禪,9,2.6773813736346917e-05
他心智,3,8.924604578782306e-06
犍黃門,1,2.9748681929274353e-06
無上士,10,2.974868192927435e-05
阿蘭若,112,0.0003331852376078727
法眼淨,52,0.00015469314603222664
四種諍,2,5.949736385854871e-06
身安樂,3,8.924604578782306e-06
出世間,4,1.1899472771709741e-05
三歸依,1,2.9748681929274353e-06
阿難陀,2,5.949736385854871e-06
跋難陀,248,0.000737767311846004
歸依僧,8,2.3798945543419483e-05
毘舍離,95,0.00028261247832810636
如法治,164,0.00048787838364009936
大火聚,8,2.3798945543419483e-05
施無厭,2,5.949736385854871e-06
僧祇支,12,3.569841831512922e-05
迦毘羅,29,8.627117759489562e-05
象頭山,6,1.784920915756461e-05
眾生心,2,5.949736385854871e-06
菩薩道,2,5.949736385854871e-06
佉闍尼,19,5.652249566562127e-05
優填王,1,2.9748681929274353e-06
娑婆草,1,2.9748681929274353e-06
三種色,2,5.949736385854871e-06
尼薩耆,238,0.0007080186299167296
曼陀羅,6,1.784920915756461e-05
八種施,1,2.9748681929274353e-06
如來衣,3,8.924604578782306e-06
如來身,2,5.949736385854871e-06
歸依佛,49,0.0001457685414534443
露地坐,10,2.974868192927435e-05
鬼子母,3,8.924604578782306e-06
宿命智,4,1.1899472771709741e-05
七滅諍,11,3.2723550122201785e-05
五種行,1,2.9748681929274353e-06
前安居,40,0.0001189947277170974
說四依,3,8.924604578782306e-06
能行者,6,1.784920915756461e-05
十弟子,9,2.6773813736346917e-05
覆肩衣,2,5.949736385854871e-06
魔波旬,4,1.1899472771709741e-05
眾生相,1,2.9748681929274353e-06
那羅陀,25,7.437170482318588e-05
苦聖諦,10,2.974868192927435e-05
七返生,1,2.9748681929274353e-06
第二禪,2,5.949736385854871e-06
守籠那,42,0.0001249444641029523
無所著,18,5.3547627472693834e-05
塚間坐,4,1.1899472771709741e-05
伽毘羅,2,5.949736385854871e-06
乾陀羅,2,5.949736385854871e-06
第二月,2,5.949736385854871e-06
樹下坐,18,5.3547627472693834e-05
乾闥婆,6,1.784920915756461e-05
歸依法,20,5.94973638585487e-05
大威德,1,2.9748681929274353e-06
轉輪王,5,1.4874340964637175e-05
跋陀羅,7,2.0824077350492045e-05
毘婆尸,4,1.1899472771709741e-05
不如法,89,0.00026476326917054176
鉢頭摩,6,1.784920915756461e-05
毘蘭若,22,6.544710024440357e-05
