word,num_1462,freq_1462
五逆罪,2,2.120799668265638e-05
僧眾,4,4.241599336531276e-05
檀越,140,0.0014845597677859467
世法,2,2.120799668265638e-05
瞋恚心,1,1.060399834132819e-05
天堂,1,1.060399834132819e-05
二苦,1,1.060399834132819e-05
大僧,5,5.3019991706640956e-05
死苦,1,1.060399834132819e-05
五法,24,0.00025449596019187657
戒臘,1,1.060399834132819e-05
十禪,1,1.060399834132819e-05
譬喻經,1,1.060399834132819e-05
天女,2,2.120799668265638e-05
不共法,3,3.181199502398457e-05
薪盡,1,1.060399834132819e-05
入山學道,1,1.060399834132819e-05
天帝,15,0.00015905997511992287
行足,4,4.241599336531276e-05
僧物,9,9.543598507195372e-05
鐶釧,2,2.120799668265638e-05
八波羅夷,1,1.060399834132819e-05
觀禪,4,4.241599336531276e-05
火光三昧,1,1.060399834132819e-05
無餘,14,0.00014845597677859467
品,78,0.0008271118706235989
跋闍,15,0.00015905997511992287
大地,8,8.483198673062553e-05
五欲,13,0.0001378519784372665
覺,68,0.0007210718872103169
具戒,24,0.00025449596019187657
已還,8,8.483198673062553e-05
三上座,2,2.120799668265638e-05
八邪,1,1.060399834132819e-05
布薩日,3,3.181199502398457e-05
五根,2,2.120799668265638e-05
樓,25,0.00026509995853320477
自恣日,1,1.060399834132819e-05
八道,1,1.060399834132819e-05
迦,321,0.0034038834675663493
影,12,0.00012724798009593828
八重,1,1.060399834132819e-05
意,162,0.001717847731295167
摩訶波闍波提,1,1.060399834132819e-05
毘尼藏,29,0.00030751595189851754
伽那,4,4.241599336531276e-05
僧伽梨,13,0.0001378519784372665
塵,22,0.0002332879635092202
阿羅,84,0.000890735860671568
二衣,3,3.181199502398457e-05
彈指,2,2.120799668265638e-05
二行,1,1.060399834132819e-05
二見,1,1.060399834132819e-05
大寺,10,0.00010603998341328191
行者,19,0.00020147596848523562
九部經,1,1.060399834132819e-05
二語,3,3.181199502398457e-05
大士,1,1.060399834132819e-05
無際,1,1.060399834132819e-05
長夜,1,1.060399834132819e-05
假,23,0.0002438919618505484
一切法,7,7.422798838929733e-05
大姊,1,1.060399834132819e-05
空慧,1,1.060399834132819e-05
不可得,6,6.362399004796914e-05
天冠,5,5.3019991706640956e-05
大天,1,1.060399834132819e-05
戒行,2,2.120799668265638e-05
至真,3,3.181199502398457e-05
香,55,0.0005832199087730505
真人,1,1.060399834132819e-05
安樂,33,0.0003499319452638303
十二入,3,3.181199502398457e-05
大師,3,3.181199502398457e-05
大德,371,0.0039340833846327585
戒身,2,2.120799668265638e-05
供佛,1,1.060399834132819e-05
阿修羅,5,5.3019991706640956e-05
根,226,0.0023965036251401713
身相,6,6.362399004796914e-05
娑羅樹,1,1.060399834132819e-05
無量,14,0.00014845597677859467
戒足,1,1.060399834132819e-05
二身,1,1.060399834132819e-05
孤露,1,1.060399834132819e-05
六通,5,5.3019991706640956e-05
惡道,8,8.483198673062553e-05
四顛倒,1,1.060399834132819e-05
五情,2,2.120799668265638e-05
楊枝,24,0.00025449596019187657
尼犍度,2,2.120799668265638e-05
二轉,1,1.060399834132819e-05
說罪,1,1.060399834132819e-05
現行,1,1.060399834132819e-05
天樂,1,1.060399834132819e-05
衰,1,1.060399834132819e-05
金翅鳥,2,2.120799668265638e-05
大戒,1,1.060399834132819e-05
平等,7,7.422798838929733e-05
五德,4,4.241599336531276e-05
天堂地獄,1,1.060399834132819e-05
阿浮呵那,4,4.241599336531276e-05
提婆達,3,3.181199502398457e-05
五心,1,1.060399834132819e-05
生色,2,2.120799668265638e-05
現觀,1,1.060399834132819e-05
剃髮,6,6.362399004796914e-05
神力,58,0.0006150319037970351
大悲,1,1.060399834132819e-05
觀作,1,1.060399834132819e-05
戀著,2,2.120799668265638e-05
佛磔手,2,2.120799668265638e-05
我空,1,1.060399834132819e-05
遶佛,1,1.060399834132819e-05
世尊,121,0.001283083799300711
金翅鳥王,1,1.060399834132819e-05
如電,2,2.120799668265638e-05
剃頭,2,2.120799668265638e-05
現證,1,1.060399834132819e-05
羅漢比丘,3,3.181199502398457e-05
大慈,8,8.483198673062553e-05
五比丘,5,5.3019991706640956e-05
白月,1,1.060399834132819e-05
十世,2,2.120799668265638e-05
大智,4,4.241599336531276e-05
體,28,0.00029691195355718934
惡行,4,4.241599336531276e-05
假名有,1,1.060399834132819e-05
不還,36,0.0003817439402878149
大會,5,5.3019991706640956e-05
善處,4,4.241599336531276e-05
不退,2,2.120799668265638e-05
八萬歲,1,1.060399834132819e-05
波闍波提,1,1.060399834132819e-05
五塵,2,2.120799668265638e-05
現身,5,5.3019991706640956e-05
女色,1,1.060399834132819e-05
仰,7,7.422798838929733e-05
依止,31,0.0003287239485811739
五大,3,3.181199502398457e-05
瘡,29,0.00030751595189851754
最勝,5,5.3019991706640956e-05
箜篌,1,1.060399834132819e-05
實智,2,2.120799668265638e-05
大樹,8,8.483198673062553e-05
實有,7,7.422798838929733e-05
百味,2,2.120799668265638e-05
長者子,8,8.483198673062553e-05
觀,319,0.003382675470883693
僧伽,115,0.0012194598092527419
灌頂,1,1.060399834132819e-05
大梵,2,2.120799668265638e-05
安居,50,0.0005301999170664095
五品,7,7.422798838929733e-05
娑婆,3,3.181199502398457e-05
五味,1,1.060399834132819e-05
非時食戒,1,1.060399834132819e-05
天愛,15,0.00015905997511992287
夏坐,16,0.00016966397346125105
長者女,5,5.3019991706640956e-05
量,72,0.0007634878805756298
依憑,1,1.060399834132819e-05
比丘尼戒,4,4.241599336531276e-05
石蜜,9,9.543598507195372e-05
慧眼,17,0.00018026797180257923
變相,2,2.120799668265638e-05
尋,11,0.0001166439817546101
五分,1,1.060399834132819e-05
九世間,2,2.120799668265638e-05
百僧,2,2.120799668265638e-05
資生,2,2.120799668265638e-05
眼,88,0.0009331518540368808
曲木,1,1.060399834132819e-05
誦經,7,7.422798838929733e-05
禪思,1,1.060399834132819e-05
大法,3,3.181199502398457e-05
鼠,8,8.483198673062553e-05
百劫,3,3.181199502398457e-05
夏,38,0.00040295193697047123
大海,3,3.181199502398457e-05
聖眾,1,1.060399834132819e-05
世人,12,0.00012724798009593828
天竺,5,5.3019991706640956e-05
無我觀,1,1.060399834132819e-05
體空,1,1.060399834132819e-05
祇樹,15,0.00015905997511992287
大王,58,0.0006150319037970351
式叉摩那尼,1,1.060399834132819e-05
實義,1,1.060399834132819e-05
僧坊,2,2.120799668265638e-05
三千大千世界,1,1.060399834132819e-05
長物,1,1.060399834132819e-05
劫,59,0.0006256359021383633
九部,1,1.060399834132819e-05
觀心,3,3.181199502398457e-05
念言,90,0.0009543598507195371
四部眾,3,3.181199502398457e-05
深奧,1,1.060399834132819e-05
十如,1,1.060399834132819e-05
施僧,8,8.483198673062553e-05
聲聞說,1,1.060399834132819e-05
天神,5,5.3019991706640956e-05
十戒,9,9.543598507195372e-05
善逝,14,0.00014845597677859467
賓頭,5,5.3019991706640956e-05
十夜,1,1.060399834132819e-05
說法,110,0.001166439817546101
阿含,29,0.00030751595189851754
我法,4,4.241599336531276e-05
說欲,3,3.181199502398457e-05
身心,46,0.0004877839237010968
渴愛,2,2.120799668265638e-05
真明,1,1.060399834132819e-05
四事供養,1,1.060399834132819e-05
至心,9,9.543598507195372e-05
外法,1,1.060399834132819e-05
十德,1,1.060399834132819e-05
十念,2,2.120799668265638e-05
大眾,35,0.00037113994194648667
貪,35,0.00037113994194648667
闍王,1,1.060399834132819e-05
明了,1,1.060399834132819e-05
近住,2,2.120799668265638e-05
七多羅樹,1,1.060399834132819e-05
觀察,3,3.181199502398457e-05
尼連禪,1,1.060399834132819e-05
阿僧,4,4.241599336531276e-05
夏末,1,1.060399834132819e-05
鴦堀多,1,1.060399834132819e-05
壞色,1,1.060399834132819e-05
婬欲,15,0.00015905997511992287
稽首,2,2.120799668265638e-05
十力,4,4.241599336531276e-05
十劫,1,1.060399834132819e-05
福因,1,1.060399834132819e-05
大種,1,1.060399834132819e-05
塵垢,4,4.241599336531276e-05
見,581,0.006160923036311679
指,68,0.0007210718872103169
惑,5,5.3019991706640956e-05
我慢,1,1.060399834132819e-05
天王,7,7.422798838929733e-05
說教,5,5.3019991706640956e-05
身入,1,1.060399834132819e-05
無上士,3,3.181199502398457e-05
圍遶,42,0.000445367930335784
看病,2,2.120799668265638e-05
我所,7,7.422798838929733e-05
砂,1,1.060399834132819e-05
波利迦羅,5,5.3019991706640956e-05
慧力,1,1.060399834132819e-05
阿蘭若,51,0.0005408039154077377
十六,30,0.00031811995023984575
夜摩,3,3.181199502398457e-05
不覺,17,0.00018026797180257923
不見,49,0.0005195959187250813
周羅,10,0.00010603998341328191
天眼,18,0.00019087197014390744
耆闍,11,0.0001166439817546101
說戒,30,0.00031811995023984575
取果,3,3.181199502398457e-05
晨朝,4,4.241599336531276e-05
四無礙辯,1,1.060399834132819e-05
六神通,3,3.181199502398457e-05
婬戒,3,3.181199502398457e-05
蓮華,8,8.483198673062553e-05
無上尊,1,1.060399834132819e-05
十善,2,2.120799668265638e-05
不請,5,5.3019991706640956e-05
身命,4,4.241599336531276e-05
佛圍陀,3,3.181199502398457e-05
天界,1,1.060399834132819e-05
講堂,9,9.543598507195372e-05
十問,3,3.181199502398457e-05
出世間,1,1.060399834132819e-05
我有,10,0.00010603998341328191
瞿私多,3,3.181199502398457e-05
象王,5,5.3019991706640956e-05
摩夷,1,1.060399834132819e-05
教,324,0.003435695462590334
迦蘭陀長者,2,2.120799668265638e-05
末陀,1,1.060399834132819e-05
見至,1,1.060399834132819e-05
妙法,5,5.3019991706640956e-05
睒彌,3,3.181199502398457e-05
尼民陀,1,1.060399834132819e-05
敷具,8,8.483198673062553e-05
種智,1,1.060399834132819e-05
惡言,1,1.060399834132819e-05
見聞,3,3.181199502398457e-05
見者,16,0.00016966397346125105
摩娑,13,0.0001378519784372665
歸依僧,8,8.483198673062553e-05
依,136,0.0014421437744206339
梵行,36,0.0003817439402878149
菩提,102,0.0010816078308154755
木蘭色,2,2.120799668265638e-05
華,103,0.0010922118291568036
乞士,2,2.120799668265638e-05
性戒,1,1.060399834132819e-05
摩尼,16,0.00016966397346125105
瓶,9,9.543598507195372e-05
冥,7,7.422798838929733e-05
業道,2,2.120799668265638e-05
睡,13,0.0001378519784372665
迦維羅衛,5,5.3019991706640956e-05
地人,1,1.060399834132819e-05
毘舍離,25,0.00026509995853320477
末那,10,0.00010603998341328191
地上,11,0.0001166439817546101
摩婆羅,1,1.060399834132819e-05
地中,12,0.00012724798009593828
疑,127,0.0013467077893486803
滅後,1,1.060399834132819e-05
勇猛精進,4,4.241599336531276e-05
知法,9,9.543598507195372e-05
槃陀,2,2.120799668265638e-05
婆羅,196,0.0020783836749003253
羅婆,8,8.483198673062553e-05
善法罵,1,1.060399834132819e-05
黃泉,1,1.060399834132819e-05
合十,5,5.3019991706640956e-05
緣,140,0.0014845597677859467
大火聚,2,2.120799668265638e-05
唄讚,1,1.060399834132819e-05
滅度,4,4.241599336531276e-05
忍,19,0.00020147596848523562
繫著,3,3.181199502398457e-05
捨戒,86,0.0009119438573542244
白佛,26,0.000275703956874533
狐,49,0.0005195959187250813
力者,4,4.241599336531276e-05
禪定門,3,3.181199502398457e-05
極靜,3,3.181199502398457e-05
雲集,1,1.060399834132819e-05
往生,2,2.120799668265638e-05
持戒,34,0.00036053594360515846
白四羯磨,23,0.0002438919618505484
堪忍,3,3.181199502398457e-05
婆耶,13,0.0001378519784372665
提樹,85,0.0009013398590128962
十方世界,1,1.060399834132819e-05
菩薩身,1,1.060399834132819e-05
隨宜,2,2.120799668265638e-05
火淨,1,1.060399834132819e-05
論議,3,3.181199502398457e-05
電,5,5.3019991706640956e-05
意樂,2,2.120799668265638e-05
婆私,5,5.3019991706640956e-05
毘婆舍那,20,0.00021207996682656382
提桓,2,2.120799668265638e-05
自覺,2,2.120799668265638e-05
香華,5,5.3019991706640956e-05
道心者,1,1.060399834132819e-05
眾生心,1,1.060399834132819e-05
遠離,2,2.120799668265638e-05
教勅,6,6.362399004796914e-05
地大,1,1.060399834132819e-05
觀智,1,1.060399834132819e-05
瓦師,1,1.060399834132819e-05
息心,3,3.181199502398457e-05
逆觀,1,1.060399834132819e-05
三佛菩提,1,1.060399834132819e-05
憐愍,13,0.0001378519784372665
使,176,0.0018663037080737617
上衣,1,1.060399834132819e-05
消滅,4,4.241599336531276e-05
中尊,1,1.060399834132819e-05
禪者,4,4.241599336531276e-05
兜率,4,4.241599336531276e-05
十,494,0.005238375180616126
學人,7,7.422798838929733e-05
耆婆林,1,1.060399834132819e-05
唄,1,1.060399834132819e-05
見道,4,4.241599336531276e-05
若那,2,2.120799668265638e-05
跋闍子比丘,5,5.3019991706640956e-05
缺漏,2,2.120799668265638e-05
三種色,1,1.060399834132819e-05
樂欲,4,4.241599336531276e-05
業苦,1,1.060399834132819e-05
心念口言,1,1.060399834132819e-05
尼薩耆,45,0.00047717992535976857
摩伽,1,1.060399834132819e-05
懺,64,0.0006786558938450042
億,11,0.0001166439817546101
問訊,22,0.0002332879635092202
廣說,127,0.0013467077893486803
乳糜,2,2.120799668265638e-05
中天,3,3.181199502398457e-05
梵魔,3,3.181199502398457e-05
曼陀羅,3,3.181199502398457e-05
伺,9,9.543598507195372e-05
中因,1,1.060399834132819e-05
性罪,23,0.0002438919618505484
波斯,10,0.00010603998341328191
所作,28,0.00029691195355718934
波旬,1,1.060399834132819e-05
俱尸那末羅王林,1,1.060399834132819e-05
五熱,1,1.060399834132819e-05
中品,2,2.120799668265638e-05
受食,12,0.00012724798009593828
梵音,3,3.181199502398457e-05
地動,4,4.241599336531276e-05
我,1170,0.012406678059353983
婆沙,29,0.00030751595189851754
彼岸,1,1.060399834132819e-05
地前,1,1.060399834132819e-05
歸依佛,12,0.00012724798009593828
下根,1,1.060399834132819e-05
婆毘,2,2.120799668265638e-05
房,173,0.001834491713049777
貪著,4,4.241599336531276e-05
叉手,12,0.00012724798009593828
宿命智,4,4.241599336531276e-05
七滅諍,4,4.241599336531276e-05
兜羅,1,1.060399834132819e-05
迴向,5,5.3019991706640956e-05
誦,37,0.0003923479386291431
前安居,3,3.181199502398457e-05
吉羅,346,0.003668983426099554
波提,1,1.060399834132819e-05
式叉摩尼,8,8.483198673062553e-05
乾闥,4,4.241599336531276e-05
慳貪,3,3.181199502398457e-05
下品,1,1.060399834132819e-05
悟道,1,1.060399834132819e-05
迦蘭陀村,2,2.120799668265638e-05
闥婆,4,4.241599336531276e-05
徒眾,4,4.241599336531276e-05
意業,12,0.00012724798009593828
等觀,1,1.060399834132819e-05
祇樹園,2,2.120799668265638e-05
清明,1,1.060399834132819e-05
作佛,1,1.060399834132819e-05
波帝,6,6.362399004796914e-05
四戒,1,1.060399834132819e-05
毘舍佉母,3,3.181199502398457e-05
摩竭,15,0.00015905997511992287
納受,1,1.060399834132819e-05
父,148,0.0015693917545165723
娑,28,0.00029691195355718934
壽者,1,1.060399834132819e-05
乾陀,6,6.362399004796914e-05
歌唄,1,1.060399834132819e-05
羅睺,34,0.00036053594360515846
飲食,113,0.0011982518125700857
寶車,1,1.060399834132819e-05
六種震動,4,4.241599336531276e-05
宿願,2,2.120799668265638e-05
婆利,2,2.120799668265638e-05
牛頭,1,1.060399834132819e-05
車也,1,1.060399834132819e-05
嘆佛,1,1.060399834132819e-05
非天,5,5.3019991706640956e-05
到岸,1,1.060399834132819e-05
等身,1,1.060399834132819e-05
魔波旬,1,1.060399834132819e-05
烏,3,3.181199502398457e-05
四供養,3,3.181199502398457e-05
佛舍,2,2.120799668265638e-05
樂天,1,1.060399834132819e-05
戲論,1,1.060399834132819e-05
鹽淨,1,1.060399834132819e-05
中梵,1,1.060399834132819e-05
迦留陀夷,12,0.00012724798009593828
伽陀,4,4.241599336531276e-05
那羅陀,1,1.060399834132819e-05
帝釋宮,3,3.181199502398457e-05
自在,9,9.543598507195372e-05
中有,41,0.0004347639319944558
拘睒彌犍度,1,1.060399834132819e-05
天宮,5,5.3019991706640956e-05
寶華,1,1.060399834132819e-05
愛,91,0.0009649638490608653
平等心,2,2.120799668265638e-05
轉教,2,2.120799668265638e-05
清淨,47,0.0004983879220424249
珂貝,2,2.120799668265638e-05
清涼,2,2.120799668265638e-05
知事,2,2.120799668265638e-05
橫,4,4.241599336531276e-05
皮衣,2,2.120799668265638e-05
佛身,4,4.241599336531276e-05
發露,6,6.362399004796914e-05
婆尼,2,2.120799668265638e-05
聲,156,0.0016542237412471978
樹頭,1,1.060399834132819e-05
第二禪,21,0.000222683965167892
大千,1,1.060399834132819e-05
初禪定,9,9.543598507195372e-05
發遣,1,1.060399834132819e-05
曇,79,0.0008377158689649271
守籠那,4,4.241599336531276e-05
甘蔗,3,3.181199502398457e-05
故住,1,1.060399834132819e-05
摩男,1,1.060399834132819e-05
故二,10,0.00010603998341328191
飲酒,4,4.241599336531276e-05
婆婆,1,1.060399834132819e-05
佛見,5,5.3019991706640956e-05
波利,30,0.00031811995023984575
佛語,63,0.000668051895503676
會得,1,1.060399834132819e-05
佛說,27,0.00028630795521586113
羅網,2,2.120799668265638e-05
合用,1,1.060399834132819e-05
迴施,3,3.181199502398457e-05
學,186,0.0019723436914870435
寶藏,5,5.3019991706640956e-05
佛讚,2,2.120799668265638e-05
知息長短,1,1.060399834132819e-05
厭,21,0.000222683965167892
造塔,1,1.060399834132819e-05
要言,1,1.060399834132819e-05
眾生想,1,1.060399834132819e-05
捨墮,8,8.483198673062553e-05
牛跡,2,2.120799668265638e-05
先業,1,1.060399834132819e-05
地神,7,7.422798838929733e-05
米,37,0.0003923479386291431
發起,9,9.543598507195372e-05
赤色,2,2.120799668265638e-05
合歡,1,1.060399834132819e-05
清白,2,2.120799668265638e-05
貢高,10,0.00010603998341328191
所有,4,4.241599336531276e-05
佛陀,17,0.00018026797180257923
信心歡喜,1,1.060399834132819e-05
火光,1,1.060399834132819e-05
角,19,0.00020147596848523562
婆,647,0.0068607869268393394
須陀洹果,2,2.120799668265638e-05
便利,2,2.120799668265638e-05
鉤紐,2,2.120799668265638e-05
地種,1,1.060399834132819e-05
滅擯,13,0.0001378519784372665
鬼神,21,0.000222683965167892
布施,106,0.0011240238241807883
佛道,1,1.060399834132819e-05
摩沙,2,2.120799668265638e-05
阿僧祇劫,4,4.241599336531276e-05
優鉢羅華,2,2.120799668265638e-05
阿波蘭多迦,1,1.060399834132819e-05
難陀,12,0.00012724798009593828
持律,11,0.0001166439817546101
羅摩,4,4.241599336531276e-05
剎利,16,0.00016966397346125105
禪法,7,7.422798838929733e-05
捨心,20,0.00021207996682656382
眾生根,2,2.120799668265638e-05
婆師,1,1.060399834132819e-05
持僧,4,4.241599336531276e-05
第一句,1,1.060399834132819e-05
合掌,5,5.3019991706640956e-05
四無礙,1,1.060399834132819e-05
板,7,7.422798838929733e-05
陵伽,1,1.060399834132819e-05
震動,12,0.00012724798009593828
性,39,0.00041355593531179944
知庫,3,3.181199502398457e-05
地獄,49,0.0005195959187250813
六齋日,1,1.060399834132819e-05
凡聖,1,1.060399834132819e-05
首羅,1,1.060399834132819e-05
赤衣,3,3.181199502398457e-05
樹下坐,2,2.120799668265638e-05
滅法,9,9.543598507195372e-05
捨受,1,1.060399834132819e-05
境,39,0.00041355593531179944
乾闥婆,4,4.241599336531276e-05
道門,2,2.120799668265638e-05
羅漢,125,0.001325499792666024
地界,1,1.060399834132819e-05
神通第一,1,1.060399834132819e-05
第五大,1,1.060399834132819e-05
提婆,22,0.0002332879635092202
事,263,0.002788851563769314
種子,16,0.00016966397346125105
甘露,16,0.00016966397346125105
繫,26,0.000275703956874533
方便,105,0.00111341982583946
捨,439,0.004655155271843076
鬼病,1,1.060399834132819e-05
必定,2,2.120799668265638e-05
無上菩提,3,3.181199502398457e-05
歸依法,9,9.543598507195372e-05
海,32,0.0003393279469225021
加供,1,1.060399834132819e-05
宿緣,1,1.060399834132819e-05
沓婆,42,0.000445367930335784
在家,9,9.543598507195372e-05
佛教,7,7.422798838929733e-05
轉輪王,3,3.181199502398457e-05
跋陀羅,7,7.422798838929733e-05
上士,3,3.181199502398457e-05
忿,6,6.362399004796914e-05
佛日,1,1.060399834132819e-05
摩頭,2,2.120799668265638e-05
唱薩,1,1.060399834132819e-05
意言,1,1.060399834132819e-05
四無色,2,2.120799668265638e-05
毘婆尸,6,6.362399004796914e-05
闇室,1,1.060399834132819e-05
意識,2,2.120799668265638e-05
鬼見,3,3.181199502398457e-05
白四,23,0.0002438919618505484
極微,2,2.120799668265638e-05
佛果,1,1.060399834132819e-05
鉤,11,0.0001166439817546101
給孤獨園,15,0.00015905997511992287
不如法,1,1.060399834132819e-05
廣大,4,4.241599336531276e-05
勤,17,0.00018026797180257923
佛慧,1,1.060399834132819e-05
乞食,85,0.0009013398590128962
業受,1,1.060399834132819e-05
末利,3,3.181199502398457e-05
曇摩,10,0.00010603998341328191
雜華,5,5.3019991706640956e-05
八部,1,1.060399834132819e-05
大鐵圍山,1,1.060399834132819e-05
識心,2,2.120799668265638e-05
羅門,172,0.0018238877147084488
羅閱,4,4.241599336531276e-05
上座,96,0.0010179838407675063
鬼,58,0.0006150319037970351
著心,4,4.241599336531276e-05
中觀,3,3.181199502398457e-05
摩醯,4,4.241599336531276e-05
南無,2,2.120799668265638e-05
佛法,129,0.0013679157860313365
禪學,1,1.060399834132819e-05
極喜,1,1.060399834132819e-05
禪室,2,2.120799668265638e-05
禪定,155,0.0016436197429058697
莊嚴,20,0.00021207996682656382
諸欲,2,2.120799668265638e-05
四禪定,33,0.0003499319452638303
見修,1,1.060399834132819e-05
留難,2,2.120799668265638e-05
事度,1,1.060399834132819e-05
蛇,23,0.0002438919618505484
名字比丘,1,1.060399834132819e-05
禪師,1,1.060399834132819e-05
阿槃陀羅,2,2.120799668265638e-05
因人,6,6.362399004796914e-05
見佛,12,0.00012724798009593828
毘蘭若,30,0.00031811995023984575
摩訶劫賓那,1,1.060399834132819e-05
慈,80,0.0008483198673062553
空,111,0.0011770438158874292
果,185,0.0019617396931457154
瞋恚,18,0.00019087197014390744
禪心,2,2.120799668265638e-05
尼寺,10,0.00010603998341328191
上味,1,1.060399834132819e-05
微妙,11,0.0001166439817546101
意處,1,1.060399834132819e-05
應果,1,1.060399834132819e-05
離車子,4,4.241599336531276e-05
無所有,2,2.120799668265638e-05
師子王,6,6.362399004796914e-05
佛殿,1,1.060399834132819e-05
祇樹給孤獨園,12,0.00012724798009593828
鼻識,1,1.060399834132819e-05
諸根,1,1.060399834132819e-05
優波斯那,6,6.362399004796914e-05
希有,1,1.060399834132819e-05
樂受,8,8.483198673062553e-05
智,140,0.0014845597677859467
降伏,4,4.241599336531276e-05
憍,7,7.422798838929733e-05
對首,4,4.241599336531276e-05
白二羯磨,6,6.362399004796914e-05
梵志,10,0.00010603998341328191
式叉摩那,1,1.060399834132819e-05
善,528,0.005598911124221285
一切諸佛,1,1.060399834132819e-05
摩訶,43,0.0004559719286771122
布薩,57,0.0006044279054557069
有邊,1,1.060399834132819e-05
宿業,1,1.060399834132819e-05
精氣,1,1.060399834132819e-05
中體,1,1.060399834132819e-05
見地,2,2.120799668265638e-05
迦樓羅,5,5.3019991706640956e-05
在世,30,0.00031811995023984575
摩羅,31,0.0003287239485811739
梵天,30,0.00031811995023984575
盡智,4,4.241599336531276e-05
佛物,1,1.060399834132819e-05
獲得,2,2.120799668265638e-05
中食,13,0.0001378519784372665
變化,1,1.060399834132819e-05
迦絺那,36,0.0003817439402878149
解脫,20,0.00021207996682656382
羅,1537,0.016298345450621428
中陰,1,1.060399834132819e-05
斯陀含,18,0.00019087197014390744
大比丘,6,6.362399004796914e-05
清信士,2,2.120799668265638e-05
香味,6,6.362399004796914e-05
寶珠,1,1.060399834132819e-05
佛經,1,1.060399834132819e-05
眾生說,6,6.362399004796914e-05
頗,2,2.120799668265638e-05
見大,13,0.0001378519784372665
應現,1,1.060399834132819e-05
磬,11,0.0001166439817546101
德香,1,1.060399834132819e-05
樂行,3,3.181199502398457e-05
馬,47,0.0004983879220424249
用滅,3,3.181199502398457e-05
羅睺羅,22,0.0002332879635092202
見得,2,2.120799668265638e-05
力,111,0.0011770438158874292
甚深,4,4.241599336531276e-05
