慧學,3,1.1574506410318163e-05
二邊,3,1.1574506410318163e-05
行香,1,3.8581688034393875e-06
無貪,4,1.543267521375755e-05
三平等,1,3.8581688034393875e-06
八十種好,1,3.8581688034393875e-06
五百世,3,1.1574506410318163e-05
二道,1,3.8581688034393875e-06
鹿,105,0.00040510772436113567
犍,2,7.716337606878775e-06
持律第一,3,1.1574506410318163e-05
行住坐臥,2,7.716337606878775e-06
遮難,19,7.330520726534836e-05
滅道,3,1.1574506410318163e-05
無足,14,5.401436324815142e-05
外塵,1,3.8581688034393875e-06
祇夜,3,1.1574506410318163e-05
身業,6,2.3149012820636325e-05
依止師,1,3.8581688034393875e-06
活,109,0.0004205403995748932
化法,1,3.8581688034393875e-06
四大教法,1,3.8581688034393875e-06
三佛陀,2,7.716337606878775e-06
荏,1,3.8581688034393875e-06
優樓,1,3.8581688034393875e-06
內衣,42,0.00016204308974445428
依他,4,1.543267521375755e-05
五緣,1,3.8581688034393875e-06
供具,4,1.543267521375755e-05
身根,1,3.8581688034393875e-06
阿摩,15,5.787253205159081e-05
六趣,2,7.716337606878775e-06
惡趣,4,1.543267521375755e-05
起行,2,7.716337606878775e-06
天上,12,4.629802564127265e-05
八苦,1,3.8581688034393875e-06
娑羅王,1,3.8581688034393875e-06
天人,19,7.330520726534836e-05
慧心,1,3.8581688034393875e-06
思惟,71,0.0002739299850441965
機,1,3.8581688034393875e-06
五穀,3,1.1574506410318163e-05
惡語,10,3.858168803439387e-05
五箭,1,3.8581688034393875e-06
二門,1,3.8581688034393875e-06
天使,1,3.8581688034393875e-06
天住,1,3.8581688034393875e-06
五篇,7,2.700718162407571e-05
尊記,7,2.700718162407571e-05
一心合掌,1,3.8581688034393875e-06
二離,1,3.8581688034393875e-06
十法,32,0.0001234614017100604
拘牟頭,1,3.8581688034393875e-06
福行,1,3.8581688034393875e-06
八聖,1,3.8581688034393875e-06
因,727,0.0028048887201004347
五無間罪,4,1.543267521375755e-05
阿耨達,1,3.8581688034393875e-06
無諍,1,3.8581688034393875e-06
誓言,2,7.716337606878775e-06
伽耶,5,1.9290844017196936e-05
深法,1,3.8581688034393875e-06
道者,24,9.25960512825453e-05
滿荼邏,1,3.8581688034393875e-06
惡見,26,0.00010031238888942407
無著,1,3.8581688034393875e-06
二食,2,7.716337606878775e-06
二領,2,7.716337606878775e-06
有一人,7,2.700718162407571e-05
無蓋,1,3.8581688034393875e-06
頂禮,9,3.472351923095449e-05
小行,41,0.00015818492094101487
空王,1,3.8581688034393875e-06
道術,1,3.8581688034393875e-06
道行,63,0.00024306463461668142
真實,11,4.243985683783326e-05
五眾,45,0.00017361759615477243
八輩,1,3.8581688034393875e-06
行道,39,0.0001504685833341361
愛道,296,0.0011420179658180587
慧光,1,3.8581688034393875e-06
五瓶,1,3.8581688034393875e-06
十惡,2,7.716337606878775e-06
十想,1,3.8581688034393875e-06
羊角,4,1.543267521375755e-05
無餘涅槃,1,3.8581688034393875e-06
頭面作禮,5,1.9290844017196936e-05
多羅,98,0.00037810054273705997
供奉,1,3.8581688034393875e-06
懈怠,8,3.08653504275151e-05
世界,26,0.00010031238888942407
夜叉,2,7.716337606878775e-06
五生,6,2.3149012820636325e-05
起者,19,7.330520726534836e-05
空無,3,1.1574506410318163e-05
摩訶僧祇律,1,3.8581688034393875e-06
通受,1,3.8581688034393875e-06
不與取,22,8.487971367566652e-05
安立,1,3.8581688034393875e-06
即中,2,7.716337606878775e-06
羯磨僧,1,3.8581688034393875e-06
十智,1,3.8581688034393875e-06
象鼻,5,1.9290844017196936e-05
僧殘,2,7.716337606878775e-06
淨巾,1,3.8581688034393875e-06
難行,3,1.1574506410318163e-05
僧次,10,3.858168803439387e-05
通利,1,3.8581688034393875e-06
優曇,6,2.3149012820636325e-05
結跏,8,3.08653504275151e-05
至教,1,3.8581688034393875e-06
明相,82,0.00031636984188202974
無上法,1,3.8581688034393875e-06
別請,4,1.543267521375755e-05
慧命,5,1.9290844017196936e-05
吒,66,0.00025463914102699957
壽命,5,1.9290844017196936e-05
十方,1,3.8581688034393875e-06
聲聞,53,0.00020448294658228754
急施衣,6,2.3149012820636325e-05
阿梨,135,0.0005208527884643173
八解,1,3.8581688034393875e-06
娑羅,8,3.08653504275151e-05
誑,24,9.25960512825453e-05
尊者,643,0.0024808025406115263
懺悔,30,0.00011574506410318162
僧相,1,3.8581688034393875e-06
伽藍,44,0.00016975942735133304
娑羅林,6,2.3149012820636325e-05
大利,2,7.716337606878775e-06
單,9,3.472351923095449e-05
小遠,1,3.8581688034393875e-06
鞞舍,1,3.8581688034393875e-06
侍者,20,7.716337606878774e-05
天子,8,3.08653504275151e-05
何耶,1,3.8581688034393875e-06
施物,6,2.3149012820636325e-05
一切智,6,2.3149012820636325e-05
惡龍,5,1.9290844017196936e-05
檀越,259,0.0009992657200908013
世法,3,1.1574506410318163e-05
二苦,1,3.8581688034393875e-06
死苦,2,7.716337606878775e-06
五法,69,0.00026621364743731774
精進方便,1,3.8581688034393875e-06
天壽,5,1.9290844017196936e-05
愛護,6,2.3149012820636325e-05
愛語,1,3.8581688034393875e-06
天女,28,0.00010802872649630284
五淨,2,7.716337606878775e-06
不共法,4,1.543267521375755e-05
心解脫,4,1.543267521375755e-05
天帝,7,2.700718162407571e-05
行足,2,7.716337606878775e-06
明法,1,3.8581688034393875e-06
僧物,17,6.558886965846958e-05
十二天,1,3.8581688034393875e-06
八波羅夷,8,3.08653504275151e-05
火光三昧,3,1.1574506410318163e-05
結集,21,8.102154487222714e-05
無餘,20,7.716337606878774e-05
品,4,1.543267521375755e-05
惡鬼,2,7.716337606878775e-06
禪悅食,1,3.8581688034393875e-06
大地,3,1.1574506410318163e-05
五欲,13,5.015619444471203e-05
覺,140,0.0005401436324815142
具戒,22,8.487971367566652e-05
已還,44,0.00016975942735133304
三上座,2,7.716337606878775e-06
五條,2,7.716337606878775e-06
八邪,1,3.8581688034393875e-06
天尊,1,3.8581688034393875e-06
布薩日,13,5.015619444471203e-05
我人,3,1.1574506410318163e-05
優鉢羅比丘尼,10,3.858168803439387e-05
八正道,2,7.716337606878775e-06
五根,4,1.543267521375755e-05
樓,40,0.0001543267521375755
自恣日,7,2.700718162407571e-05
迦,413,0.001593423715820467
影,14,5.401436324815142e-05
意,293,0.0011304434594077404
白和,8,3.08653504275151e-05
僧伽梨,87,0.0003356606858992267
塵,36,0.00013889407692381796
拘薩羅,5,1.9290844017196936e-05
甘露門,4,1.543267521375755e-05
南天竺,1,3.8581688034393875e-06
阿羅,55,0.0002121992841891663
二衣,4,1.543267521375755e-05
彈指,19,7.330520726534836e-05
二行,1,3.8581688034393875e-06
小食,1,3.8581688034393875e-06
無間,10,3.858168803439387e-05
行者,69,0.00026621364743731774
九部經,9,3.472351923095449e-05
長夜,23,8.87378824791059e-05
假,19,7.330520726534836e-05
一切法,2,7.716337606878775e-06
不可得,15,5.787253205159081e-05
天冠,3,1.1574506410318163e-05
大天,3,1.1574506410318163e-05
集會,1,3.8581688034393875e-06
戒行,10,3.858168803439387e-05
頗羅,2,7.716337606878775e-06
香,120,0.0004629802564127265
淨居天,3,1.1574506410318163e-05
無遮,36,0.00013889407692381796
安樂,48,0.0001851921025650906
大師,2,7.716337606878775e-06
拔濟,1,3.8581688034393875e-06
大德,349,0.0013465009124003463
供佛,1,3.8581688034393875e-06
即心,5,1.9290844017196936e-05
吉祥日,4,1.543267521375755e-05
阿修羅,6,2.3149012820636325e-05
根,281,0.001084145433766468
五指,6,2.3149012820636325e-05
身相,10,3.858168803439387e-05
真佛,1,3.8581688034393875e-06
無量,51,0.00019676660897540875
六通,12,4.629802564127265e-05
惡道,42,0.00016204308974445428
身病,1,3.8581688034393875e-06
楊枝,4,1.543267521375755e-05
吉祥果,2,7.716337606878775e-06
深理,2,7.716337606878775e-06
十生,1,3.8581688034393875e-06
善女人,5,1.9290844017196936e-05
說罪,3,1.1574506410318163e-05
現行,1,3.8581688034393875e-06
俱不成,1,3.8581688034393875e-06
衰,4,1.543267521375755e-05
金翅鳥,12,4.629802564127265e-05
優波提舍,5,1.9290844017196936e-05
平等,22,8.487971367566652e-05
阿浮呵那,90,0.00034723519230954485
空寂,1,3.8581688034393875e-06
提婆達,39,0.0001504685833341361
生色,9,3.472351923095449e-05
剃髮,55,0.0002121992841891663
神力,14,5.401436324815142e-05
大悲,4,1.543267521375755e-05
觀作,1,3.8581688034393875e-06
大悟,1,3.8581688034393875e-06
戀著,1,3.8581688034393875e-06
遶佛,1,3.8581688034393875e-06
世尊,2119,0.008175459694488062
金翅鳥王,1,3.8581688034393875e-06
越毘尼,461,0.0017786158183855576
說經,1,3.8581688034393875e-06
剃頭,1,3.8581688034393875e-06
鴿,3,1.1574506410318163e-05
大慈,1,3.8581688034393875e-06
五比丘,1,3.8581688034393875e-06
藥師,2,7.716337606878775e-06
深信,3,1.1574506410318163e-05
無言,5,1.9290844017196936e-05
大智,1,3.8581688034393875e-06
體,54,0.00020834111538572692
一搩手,11,4.243985683783326e-05
惡行,23,8.87378824791059e-05
不還,32,0.0001234614017100604
至人,3,1.1574506410318163e-05
狂象,2,7.716337606878775e-06
大會,73,0.00028164632265107527
善處,7,2.700718162407571e-05
說示,1,3.8581688034393875e-06
軛,1,3.8581688034393875e-06
最勝人,1,3.8581688034393875e-06
女色,1,3.8581688034393875e-06
仰,27,0.00010417055769286346
依止,356,0.001373508094024422
五天,2,7.716337606878775e-06
瘡,79,0.0003047953354717116
最勝,19,7.330520726534836e-05
大教,5,1.9290844017196936e-05
爪淨,3,1.1574506410318163e-05
實智,2,7.716337606878775e-06
女賊,1,3.8581688034393875e-06
白毫,1,3.8581688034393875e-06
通夜,8,3.08653504275151e-05
無根信,1,3.8581688034393875e-06
實有,10,3.858168803439387e-05
百味,2,7.716337606878775e-06
長者子,9,3.472351923095449e-05
觀,176,0.0006790377094053322
僧伽,598,0.0023071849444567536
灌頂,5,1.9290844017196936e-05
安居,291,0.0011227271218008617
娑婆,10,3.858168803439387e-05
世善,4,1.543267521375755e-05
仙,86,0.0003318025170957873
四法成就,2,7.716337606878775e-06
夏坐,1,3.8581688034393875e-06
量,242,0.0009336768504323318
根力,6,2.3149012820636325e-05
實我,1,3.8581688034393875e-06
五力,2,7.716337606878775e-06
石蜜,129,0.000497703775643681
尋,56,0.0002160574529926057
五百戒,1,3.8581688034393875e-06
外用,4,1.543267521375755e-05
取相,1,3.8581688034393875e-06
百僧,3,1.1574506410318163e-05
天有,1,3.8581688034393875e-06
眼,142,0.000547859970088393
依怙,5,1.9290844017196936e-05
提頭賴吒,1,3.8581688034393875e-06
誦經,47,0.00018133393376165122
法供養,5,1.9290844017196936e-05
十因緣,1,3.8581688034393875e-06
善趣,3,1.1574506410318163e-05
鼠,19,7.330520726534836e-05
外相,1,3.8581688034393875e-06
兔,1,3.8581688034393875e-06
夏,69,0.00026621364743731774
大海,11,4.243985683783326e-05
白法,1,3.8581688034393875e-06
波羅陀,1,3.8581688034393875e-06
聖眾,2,7.716337606878775e-06
世人,204,0.000787066435901635
引聲,1,3.8581688034393875e-06
拘尸那,5,1.9290844017196936e-05
天竺,2,7.716337606878775e-06
世俗,13,5.015619444471203e-05
祇樹,2,7.716337606878775e-06
十家,3,1.1574506410318163e-05
大王,47,0.00018133393376165122
三明六通,6,2.3149012820636325e-05
實義,2,7.716337606878775e-06
僧坊,12,4.629802564127265e-05
三千大千世界,1,3.8581688034393875e-06
長物,1,3.8581688034393875e-06
深妙,1,3.8581688034393875e-06
劫,75,0.00028936266025795404
九部,21,8.102154487222714e-05
念言,59,0.00022763195940292386
四部眾,1,3.8581688034393875e-06
施僧,41,0.00015818492094101487
聲聞說,6,2.3149012820636325e-05
天祠,7,2.700718162407571e-05
天神,8,3.08653504275151e-05
十戒,4,1.543267521375755e-05
善逝,2,7.716337606878775e-06
十夜,118,0.0004552639188058477
說法,337,0.0013002028867590736
可觀,1,3.8581688034393875e-06
阿含,11,4.243985683783326e-05
四姓,1,3.8581688034393875e-06
我法,21,8.102154487222714e-05
實空,1,3.8581688034393875e-06
說欲,3,1.1574506410318163e-05
身心,1,3.8581688034393875e-06
渴愛,1,3.8581688034393875e-06
至心,1,3.8581688034393875e-06
十念,1,3.8581688034393875e-06
大眾,30,0.00011574506410318162
遶塔,2,7.716337606878775e-06
