行住坐臥,1,8.518776507566325e-06
色空外道,1,8.518776507566325e-06
僧伽跋摩,2,1.703755301513265e-05
拔苦與樂,1,8.518776507566325e-06
沙彌戒經,1,8.518776507566325e-06
般泥洹經,1,8.518776507566325e-06
智慧念佛,1,8.518776507566325e-06
無餘涅槃,1,8.518776507566325e-06
頭面作禮,2,1.703755301513265e-05
式叉迦羅尼,1,8.518776507566325e-06
百一眾具,1,8.518776507566325e-06
神我外道,1,8.518776507566325e-06
無分別智,3,2.5556329522698974e-05
八波羅夷,1,8.518776507566325e-06
二百五十戒,3,2.5556329522698974e-05
邪命說法,1,8.518776507566325e-06
轉輪高座,1,8.518776507566325e-06
薩婆多部,1,8.518776507566325e-06
入王宮聚落衣,1,8.518776507566325e-06
非色非心,2,1.703755301513265e-05
非時食戒,1,8.518776507566325e-06
羯磨阿闍梨,2,1.703755301513265e-05
觀察正行,1,8.518776507566325e-06
三千大千世界,1,8.518776507566325e-06
四事供養,3,2.5556329522698974e-05
香為佛使,1,8.518776507566325e-06
僧祇戒本,1,8.518776507566325e-06
尸迦羅越六方禮經,1,8.518776507566325e-06
一切智藏,1,8.518776507566325e-06
波利迦羅,3,2.5556329522698974e-05
八十四法,1,8.518776507566325e-06
摩得勒伽,3,2.5556329522698974e-05
常住二字,1,8.518776507566325e-06
請賓頭盧,1,8.518776507566325e-06
未受具人,6,5.111265904539795e-05
付法藏傳,1,8.518776507566325e-06
優婆塞戒,2,1.703755301513265e-05
乞食十利,1,8.518776507566325e-06
白四羯磨,3,2.5556329522698974e-05
十方世界,1,8.518776507566325e-06
住持三寶,1,8.518776507566325e-06
舍利弗問經,1,8.518776507566325e-06
心念口言,7,5.963143555296427e-05
第一義諦,1,8.518776507566325e-06
無因果外道,1,8.518776507566325e-06
小妄語戒,1,8.518776507566325e-06
十二部經,1,8.518776507566325e-06
驅烏沙彌,1,8.518776507566325e-06
唯識無境,1,8.518776507566325e-06
多陀阿伽度,1,8.518776507566325e-06
九十六種外道,2,1.703755301513265e-05
正法念經,1,8.518776507566325e-06
波羅夜質胝柯,1,8.518776507566325e-06
三十捨墮,3,2.5556329522698974e-05
自餓外道,1,8.518776507566325e-06
常住僧物,1,8.518776507566325e-06
供養第一,1,8.518776507566325e-06
無上菩提,1,8.518776507566325e-06
月燈三昧,1,8.518776507566325e-06
地水火風空識,1,8.518776507566325e-06
化制二教,1,8.518776507566325e-06
沙彌威儀,2,1.703755301513265e-05
白二羯磨,5,4.259388253783162e-05
優婆提舍,1,8.518776507566325e-06
式叉摩那,3,2.5556329522698974e-05
生老病死,1,8.518776507566325e-06
求那跋摩,1,8.518776507566325e-06
教授阿闍梨,1,8.518776507566325e-06
十四種色,1,8.518776507566325e-06
詐現異相,1,8.518776507566325e-06
三十三天,1,8.518776507566325e-06
色無色天計涅槃外道,1,8.518776507566325e-06
出佛身血,3,2.5556329522698974e-05
疥癩野干,1,8.518776507566325e-06
成就四法,1,8.518776507566325e-06
叫喚地獄,1,8.518776507566325e-06
別解脫戒,1,8.518776507566325e-06
九十單墮,2,1.703755301513265e-05
五八十具,1,8.518776507566325e-06
羯磨戒師,1,8.518776507566325e-06
法滅盡經,1,8.518776507566325e-06
二部戒本,1,8.518776507566325e-06
波羅提木叉,5,4.259388253783162e-05
波羅提提舍尼,4,3.40751060302653e-05
蓮華色尼,2,1.703755301513265e-05
分別功德論,2,1.703755301513265e-05
毘尼母論,3,2.5556329522698974e-05
罽膩吒王,1,8.518776507566325e-06
諸法實相,1,8.518776507566325e-06
二種羯磨,1,8.518776507566325e-06
不惜身命,1,8.518776507566325e-06
一切世間,1,8.518776507566325e-06
得戒沙彌,1,8.518776507566325e-06
應法沙彌,1,8.518776507566325e-06
解脫知見,1,8.518776507566325e-06
長衣過限戒,1,8.518776507566325e-06
大寶積經,1,8.518776507566325e-06
長鉢過限戒,1,8.518776507566325e-06
罪福無主,1,8.518776507566325e-06
波羅逸尼柯,1,8.518776507566325e-06
突瑟几理多,1,8.518776507566325e-06
阿耨達池,1,8.518776507566325e-06
覆藏他重罪戒,1,8.518776507566325e-06
六方禮經,1,8.518776507566325e-06
二種常住,1,8.518776507566325e-06
十二因緣,2,1.703755301513265e-05
醉婆羅門,1,8.518776507566325e-06
自然外道,1,8.518776507566325e-06
觀佛三昧,1,8.518776507566325e-06
四月八日,2,1.703755301513265e-05
八萬四千,1,8.518776507566325e-06
轉輪聖王,2,1.703755301513265e-05
釋迦牟尼,1,8.518776507566325e-06
真諦三藏,1,8.518776507566325e-06
自恣五德,1,8.518776507566325e-06
轉法輪日,2,1.703755301513265e-05
三千世界,1,8.518776507566325e-06
一生補處,1,8.518776507566325e-06
波利婆沙,4,3.40751060302653e-05
八功德水,1,8.518776507566325e-06
四百四病,1,8.518776507566325e-06
七百結集,1,8.518776507566325e-06
不可思議,1,8.518776507566325e-06
諸惡莫作,3,2.5556329522698974e-05
對首心念法,1,8.518776507566325e-06
五百羅漢,3,2.5556329522698974e-05
止持作犯,1,8.518776507566325e-06
大千世界,1,8.518776507566325e-06
阿若憍陳如,1,8.518776507566325e-06
少欲知足,6,5.111265904539795e-05
頻婆娑羅,1,8.518776507566325e-06
善解一字,1,8.518776507566325e-06
三藏法師,1,8.518776507566325e-06
解脫道論,4,3.40751060302653e-05
末利夫人,1,8.518776507566325e-06
鸚鵡孝養,1,8.518776507566325e-06
邪因外道,1,8.518776507566325e-06
文殊師利,1,8.518776507566325e-06
院內道行雜作衣,1,8.518776507566325e-06
曇摩迦羅,1,8.518776507566325e-06
金剛力士,1,8.518776507566325e-06
地水火風,3,2.5556329522698974e-05
念佛三昧,1,8.518776507566325e-06
苦空無我,1,8.518776507566325e-06
見聞覺知,1,8.518776507566325e-06
索欲問和,10,8.518776507566325e-05
地水火風空,2,1.703755301513265e-05
大小二乘,3,2.5556329522698974e-05
息世譏嫌戒,2,1.703755301513265e-05
亡五眾物,1,8.518776507566325e-06
破羯磨僧,2,1.703755301513265e-05
六群比丘,2,1.703755301513265e-05
尸迦羅越,1,8.518776507566325e-06
尼薩耆波逸提,1,8.518776507566325e-06
請賓頭盧法,1,8.518776507566325e-06
破戒五過,1,8.518776507566325e-06
出家功德經,2,1.703755301513265e-05
次第乞食,2,1.703755301513265e-05
無相福田衣,1,8.518776507566325e-06
五分法身,3,2.5556329522698974e-05
天魔外道,1,8.518776507566325e-06
偏袒右肩,9,7.666898856809692e-05
三歸五戒,3,2.5556329522698974e-05
金剛淨剎,1,8.518776507566325e-06
五體投地,1,8.518776507566325e-06
觀佛三昧經,1,8.518776507566325e-06
無欲仙人,1,8.518776507566325e-06
苦空無常無我,1,8.518776507566325e-06
善來比丘,2,1.703755301513265e-05
三百四十八戒,1,8.518776507566325e-06
斷畜生命,1,8.518776507566325e-06
四方僧物,6,5.111265904539795e-05
三世諸佛,2,1.703755301513265e-05
三解脫門,2,1.703755301513265e-05
阿鼻地獄,1,8.518776507566325e-06
大叫喚地獄,1,8.518776507566325e-06
他化自在天,1,8.518776507566325e-06
三藐三佛陀,1,8.518776507566325e-06
二十五條,2,1.703755301513265e-05
拘睒彌國,1,8.518776507566325e-06
不退菩薩,1,8.518776507566325e-06
袈裟變白,1,8.518776507566325e-06
五百問事,2,1.703755301513265e-05
依止阿闍梨,2,1.703755301513265e-05
四波羅夷,2,1.703755301513265e-05
四維口食,1,8.518776507566325e-06
一識外道,1,8.518776507566325e-06
右膝著地,6,5.111265904539795e-05
大莊嚴論,1,8.518776507566325e-06
大哉解脫服,1,8.518776507566325e-06
無量壽佛,1,8.518776507566325e-06
一搩手半,1,8.518776507566325e-06
