word,num1804,freq1804,num1428,freq1428,freq_diff,num_1421,freq_1421,delta_1421,num_1435,freq_1435,delta_1435,num_1425,freq_1425,delta_1425,num_1462,freq_1462,delta_1462
專心,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05,0.0,0.0,3.40751060302653e-05,1.0,2.706322577081866e-06,3.1368783453183434e-05,3.0,1.1574506410318166e-05,2.250059961994713e-05,0.0,0.0,3.40751060302653e-05
業行,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,7.0,2.700718162407571e-05,-9.969628608943062e-06,0.0,0.0,1.703755301513265e-05
七滅諍,3.0,2.5556329522698967e-05,11.0,3.2723550122201785e-05,-7.167220599502818e-06,2.0,1.2541799554203704e-05,1.3014529968495263e-05,2.0,5.412645154163732e-06,2.0143684368535234e-05,12.0,4.629802564127265e-05,-2.0741696118573683e-05,4.0,4.241599336531276e-05,-1.6859663842613796e-05
兜羅,2.0,1.703755301513265e-05,8.0,2.3798945543419486e-05,-6.761392528286837e-06,5.0,3.135449888550926e-05,-1.4316945870376608e-05,13.0,3.5182193502064255e-05,-1.8144640486931606e-05,29.0,0.00011188689529974224,-9.484934228460959e-05,1.0,1.060399834132819e-05,6.4335546738044584e-06
迴向,2.0,1.703755301513265e-05,1.0,2.9748681929274358e-06,1.4062684822205213e-05,0.0,0.0,1.703755301513265e-05,2.0,5.412645154163732e-06,1.1624907860968916e-05,28.0,0.00010802872649630284,-9.09911734811702e-05,5.0,5.301999170664096e-05,-3.598243869150831e-05
誦,570.0,0.004855702609312805,263.0,0.0007823903347399156,0.0040733122745728895,107.0,0.0006709862761498981,0.004184716333162907,204.0,0.0005520898057247007,0.004303612803588104,224.0,0.0008642298119704228,0.0039914727973423825,37.0,0.00039234793862914314,0.0044633546706836615
前安居,9.0,7.666898856809692e-05,40.0,0.00011899472771709742,-4.2325739149000495e-05,15.0,9.406349665652778e-05,-1.7394508088430856e-05,7.0,1.8944258039573064e-05,5.7724730528523855e-05,16.0,6.17307008550302e-05,1.4938287713066721e-05,3.0,3.181199502398457e-05,4.485699354411235e-05
吉羅,258.0,0.002197844338952112,1544.0,0.00459319648987996,-0.0023953521509278482,644.0,0.004038459456453592,-0.0018406151175014802,1634.0,0.004422131090951771,-0.0022242867519996585,7.0,2.700718162407571e-05,0.002170837157328036,346.0,0.003668983426099554,-0.0014711390871474418
說四依,1.0,8.518776507566325e-06,3.0,8.924604578782306e-06,-4.05828071215981e-07,5.0,3.135449888550926e-05,-2.2835722377942932e-05,4.0,1.0825290308327464e-05,-2.3065138007611395e-06,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,0.0,0.0,8.518776507566325e-06
十二部經,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
龕,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,2.0,5.412645154163732e-06,3.1061313534025926e-06,11.0,4.243985683783326e-05,-3.3921080330266936e-05,0.0,0.0,8.518776507566325e-06
慳貪,4.0,3.40751060302653e-05,5.0,1.4874340964637177e-05,1.920076506562812e-05,3.0,1.8812699331305554e-05,1.5262406698959744e-05,9.0,2.43569031937368e-05,9.718202836528499e-06,2.0,7.716337606878775e-06,2.6358768423386523e-05,3.0,3.181199502398457e-05,2.2631110062807278e-06
劫初,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
同行,6.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,3.0,1.8812699331305554e-05,3.2299959714092394e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05
下品,20.0,0.0001703755301513265,0.0,0.0,0.0001703755301513265,0.0,0.0,0.0001703755301513265,0.0,0.0,0.0001703755301513265,0.0,0.0,0.0001703755301513265,1.0,1.060399834132819e-05,0.0001597715318099983
能行者,1.0,8.518776507566325e-06,6.0,1.7849209157564608e-05,-9.330432649998283e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,7.716337606878775e-06,8.024389006875496e-07,0.0,0.0,8.518776507566325e-06
正法律,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,4.0,2.5083599108407402e-05,-8.046046093274753e-06,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
悟道,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.0,1.060399834132819e-05,6.4335546738044584e-06
闥婆,1.0,8.518776507566325e-06,10.0,2.9748681929274354e-05,-2.122990542170803e-05,1.0,6.2708997771018505e-06,2.247876730464474e-06,4.0,1.0825290308327464e-05,-2.3065138007611395e-06,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,4.0,4.241599336531276e-05,-3.389721685774644e-05
徒眾,9.0,7.666898856809692e-05,11.0,3.2723550122201785e-05,4.394543844589514e-05,6.0,3.762539866261111e-05,3.904358990548581e-05,11.0,2.976954834790053e-05,4.6899440220196396e-05,23.0,8.87378824791059e-05,-1.2068893911008983e-05,4.0,4.241599336531276e-05,3.425299520278416e-05
意業,3.0,2.5556329522698967e-05,11.0,3.2723550122201785e-05,-7.167220599502818e-06,3.0,1.8812699331305554e-05,6.743630191393413e-06,2.0,5.412645154163732e-06,2.0143684368535234e-05,0.0,0.0,2.5556329522698967e-05,12.0,0.00012724798009593828,-0.00010169165057323932
等觀,1.0,8.518776507566325e-06,3.0,8.924604578782306e-06,-4.05828071215981e-07,2.0,1.2541799554203704e-05,-4.02302304663738e-06,0.0,0.0,8.518776507566325e-06,2.0,7.716337606878775e-06,8.024389006875496e-07,1.0,1.060399834132819e-05,-2.085221833761866e-06
遠離處,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
佛藏,7.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05
高僧傳,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
作佛,9.0,7.666898856809692e-05,5.0,1.4874340964637177e-05,6.179464760345975e-05,0.0,0.0,7.666898856809692e-05,10.0,2.706322577081866e-05,4.960576279727826e-05,1.0,3.858168803439388e-06,7.281081976465754e-05,1.0,1.060399834132819e-05,6.606499022676873e-05
滅相,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,2.0,7.716337606878775e-06,8.024389006875496e-07,0.0,0.0,8.518776507566325e-06
驅烏沙彌,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06
鏡,11.0,9.370654158322957e-05,6.0,1.7849209157564608e-05,7.585733242566496e-05,2.0,1.2541799554203704e-05,8.116474202902587e-05,4.0,1.0825290308327464e-05,8.288125127490211e-05,14.0,5.401436324815142e-05,3.969217833507815e-05,0.0,0.0,9.370654158322957e-05
應護,1.0,8.518776507566325e-06,2.0,5.9497363858548715e-06,2.569040121711453e-06,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,0.0,0.0,8.518776507566325e-06
四戒,8.0,6.81502120605306e-05,0.0,0.0,6.81502120605306e-05,1.0,6.2708997771018505e-06,6.187931228342875e-05,1.0,2.706322577081866e-06,6.544388948344873e-05,1.0,3.858168803439388e-06,6.429204325709121e-05,1.0,1.060399834132819e-05,5.7546213719202404e-05
唯識無境,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
多陀阿伽度,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,13.0,3.5182193502064255e-05,-2.666341699449793e-05,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
條衣,3.0,2.5556329522698967e-05,1.0,2.9748681929274358e-06,2.258146132977153e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
滅理,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
父,76.0,0.0006474270145750406,268.0,0.0007972646757045526,-0.00014983766112951203,158.0,0.0009908021647820923,-0.0003433751502070517,236.0,0.0006386921281913205,8.734886383720154e-06,220.0,0.0008487971367566652,-0.0002013701221816246,148.0,0.0015693917545165725,-0.0009219647399415319
骨人,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
九十六種外道,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
娑,1.0,8.518776507566325e-06,93.0,0.0002766627419422514,-0.0002681439654346851,20.0,0.00012541799554203703,-0.0001168992190344707,14.0,3.788851607914613e-05,-2.9369739571579802e-05,30.0,0.00011574506410318162,-0.0001072262875956153,28.0,0.0002969119535571893,-0.00028839317704962297
解界,12.0,0.00010222531809079591,18.0,5.354762747269384e-05,4.867769061810207e-05,1.0,6.2708997771018505e-06,9.595441831369406e-05,4.0,1.0825290308327464e-05,9.140002778246845e-05,0.0,0.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591
壽者,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,4.0,1.0825290308327464e-05,6.212262706805185e-06,0.0,0.0,1.703755301513265e-05,1.0,1.060399834132819e-05,6.4335546738044584e-06
歌唄,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
發願,4.0,3.40751060302653e-05,5.0,1.4874340964637177e-05,1.920076506562812e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,1.0,3.858168803439388e-06,3.021693722682591e-05,0.0,0.0,3.40751060302653e-05
羅睺,2.0,1.703755301513265e-05,27.0,8.032144120904076e-05,-6.328388819390811e-05,38.0,0.00023829419152987042,-0.00022125663851473777,27.0,7.307070958121039e-05,-5.603315656607774e-05,64.0,0.0002469228034201208,-0.00022988525040498815,34.0,0.0003605359436051585,-0.00034349839059002584
驅烏,1.0,8.518776507566325e-06,2.0,5.9497363858548715e-06,2.569040121711453e-06,4.0,2.5083599108407402e-05,-1.6564822600841077e-05,3.0,8.1189677312456e-06,3.9980877632072525e-07,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06
飲食,30.0,0.0002555632952269897,280.0,0.0008329630940196817,-0.0005773997987926921,81.0,0.00050794288194525,-0.00025237958671826024,420.0,0.0011366554823743838,-0.0008810921871473941,139.0,0.0005362854636780748,-0.0002807221684510851,113.0,0.0011982518125700854,-0.0009426885173430958
料簡,23.0,0.00019593185967402545,0.0,0.0,0.00019593185967402545,0.0,0.0,0.00019593185967402545,0.0,0.0,0.00019593185967402545,0.0,0.0,0.00019593185967402545,0.0,0.0,0.00019593185967402545
覆肩衣,5.0,4.259388253783162e-05,2.0,5.9497363858548715e-06,3.664414615197675e-05,3.0,1.8812699331305554e-05,2.378118320652607e-05,12.0,3.24758709249824e-05,1.0118011612849226e-05,3.0,1.1574506410318166e-05,3.1019376127513455e-05,0.0,0.0,4.259388253783162e-05
無常院,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
直說,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,1.0,6.2708997771018505e-06,1.9285429745597116e-05,0.0,0.0,2.5556329522698967e-05,14.0,5.401436324815142e-05,-2.8458033725452455e-05,0.0,0.0,2.5556329522698967e-05
淨住,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,10.0,3.858168803439387e-05,-2.1544135019261223e-05,0.0,0.0,1.703755301513265e-05
非天,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,3.0,8.1189677312456e-06,3.9980877632072525e-07,1.0,3.858168803439388e-06,4.660607704126936e-06,5.0,5.301999170664096e-05,-4.450121519907464e-05
到岸,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
等身,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,0.0,0.0,8.518776507566325e-06,4.0,1.543267521375755e-05,-6.9138987061912255e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
烏,6.0,5.111265904539795e-05,52.0,0.00015469314603222664,-0.00010358048698682869,16.0,0.00010033439643362961,-4.922173738823166e-05,162.0,0.0004384242574872624,-0.0003873115984418644,52.0,0.00020062477777884813,-0.00014951211873345018,3.0,3.181199502398457e-05,1.9300664021413377e-05
中根,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
懺儀,7.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05
貫華,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,0.0,0.0,8.518776507566325e-06,4.0,1.0825290308327464e-05,-2.3065138007611395e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
樂天,2.0,1.703755301513265e-05,2.0,5.9497363858548715e-06,1.1087816629277778e-05,1.0,6.2708997771018505e-06,1.0766653238030798e-05,3.0,8.1189677312456e-06,8.91858528388705e-06,2.0,7.716337606878775e-06,9.321215408253874e-06,1.0,1.060399834132819e-05,6.4335546738044584e-06
摩耶經,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
對治,12.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591,0.0,0.0,0.00010222531809079591
轉欲,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,0.0,0.0,8.518776507566325e-06
應身,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,0.0,0.0,8.518776507566325e-06
自在,14.0,0.00011926287110592854,43.0,0.00012791933229587972,-8.656461189951171e-06,19.0,0.00011914709576493518,1.1577534099336184e-07,40.0,0.00010825290308327464,1.10099680226539e-05,26.0,0.00010031238888942408,1.8950482216504466e-05,9.0,9.543598507195372e-05,2.3826886033974826e-05
正法念經,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
應法,11.0,9.370654158322957e-05,3.0,8.924604578782306e-06,8.478193700444726e-05,0.0,0.0,9.370654158322957e-05,4.0,1.0825290308327464e-05,8.288125127490211e-05,9.0,3.472351923095449e-05,5.898302235227508e-05,0.0,0.0,9.370654158322957e-05
中有,80.0,0.000681502120605306,573.0,0.0017045994745474205,-0.0010230973539421145,56.0,0.00035117038751770373,0.00033033173308760224,494.0,0.001336923353078442,-0.000655421232473136,165.0,0.0006365978525674988,4.4904268037807135e-05,41.0,0.0004347639319944558,0.00024673818861085017
寶華,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.0,1.060399834132819e-05,6.4335546738044584e-06
愛,55.0,0.00046853270791614787,255.0,0.000758591389196496,-0.0002900586812803481,100.0,0.0006270899777101851,-0.00015855726979403724,203.0,0.0005493834831476189,-8.085077523147102e-05,443.0,0.0017091687799236485,-0.0012406360720075007,91.0,0.0009649638490608652,-0.0004964311411447173
平等心,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05
己利,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,5.412645154163732e-06,3.1061313534025926e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
味著,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
波羅夜質胝柯,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
要道,2.0,1.703755301513265e-05,1.0,2.9748681929274358e-06,1.4062684822205213e-05,1.0,6.2708997771018505e-06,1.0766653238030798e-05,1.0,2.706322577081866e-06,1.4331230438050783e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
清淨,155.0,0.0013204103586727802,438.0,0.0013029922685022163,1.741809017056389e-05,92.0,0.0005769227794933705,0.0007434875791794098,743.0,0.0020107976747718265,-0.0006903873160990462,180.0,0.0006944703846190897,0.0006259399740536905,47.0,0.0004983879220424249,0.0008220224366303553
無作色,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05
珂貝,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,9.0,3.472351923095449e-05,-2.6204742723388165e-05,2.0,2.120799668265638e-05,-1.2689220175090057e-05
意成,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
許可,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05,0.0,0.0,4.259388253783162e-05,3.0,8.1189677312456e-06,3.447491480658602e-05,1.0,3.858168803439388e-06,3.8735713734392234e-05,0.0,0.0,4.259388253783162e-05
知事,31.0,0.0002640820717345561,4.0,1.189947277170974e-05,0.0002521825989628463,2.0,1.2541799554203704e-05,0.0002515402721803524,9.0,2.43569031937368e-05,0.00023972516854081928,37.0,0.00014275224572725734,0.00012132982600729874,2.0,2.120799668265638e-05,0.0002428740750518997
橫,11.0,9.370654158322957e-05,5.0,1.4874340964637177e-05,7.88322006185924e-05,8.0,5.0167198216814804e-05,4.353934336641477e-05,3.0,8.1189677312456e-06,8.558757385198398e-05,30.0,0.00011574506410318162,-2.203852251995205e-05,4.0,4.241599336531276e-05,5.129054821791681e-05
皮衣,6.0,5.111265904539795e-05,6.0,1.7849209157564608e-05,3.3263449887833337e-05,2.0,1.2541799554203704e-05,3.8570859491194245e-05,3.0,8.1189677312456e-06,4.299369131415235e-05,3.0,1.1574506410318166e-05,3.953815263507978e-05,2.0,2.120799668265638e-05,2.9904662362741566e-05
佛身,7.0,5.963143555296427e-05,16.0,4.759789108683897e-05,1.20335444661253e-05,5.0,3.135449888550926e-05,2.8276936667455015e-05,65.0,0.0001759109675103213,-0.00011627953195735703,2.0,7.716337606878775e-06,5.1915097946085494e-05,4.0,4.241599336531276e-05,1.721544218765151e-05
所緣,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
發露,45.0,0.0003833449428404846,23.0,6.842196843733101e-05,0.0003149229744031536,10.0,6.27089977710185e-05,0.0003206359450694661,54.0,0.00014614141916242078,0.00023720352367806382,33.0,0.00012731957051349978,0.0002560253723269848,6.0,6.362399004796914e-05,0.00031972095279251547
聲,86.0,0.0007326147796507039,360.0,0.0010709525494538767,-0.0003383377698031728,132.0,0.0008277587705774444,-9.514399092674041e-05,344.0,0.0009309749665161619,-0.00019836018686545797,271.0,0.001045563745732074,-0.00031294896608137,156.0,0.0016542237412471978,-0.0009216089615964938
大千,1.0,8.518776507566325e-06,5.0,1.4874340964637177e-05,-6.3555644570708525e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06
田衣,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
發遣,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,9.0,5.643809799391666e-05,-4.791932148635034e-05,2.0,5.412645154163732e-06,3.1061313534025926e-06,13.0,5.015619444471203e-05,-4.163741793714571e-05,1.0,1.060399834132819e-05,-2.085221833761866e-06
曇,12.0,0.00010222531809079591,136.0,0.0004045820742381312,-0.00030235675614733533,47.0,0.000294732289523787,-0.00019250697143299113,181.0,0.0004898443864518177,-0.00038761906836102183,134.0,0.0005169946196608781,-0.00041476930157008217,79.0,0.0008377158689649272,-0.0007354905508741312
甘蔗,9.0,7.666898856809692e-05,13.0,3.867328650805666e-05,3.799570206004026e-05,4.0,2.5083599108407402e-05,5.1585389459689516e-05,18.0,4.871380638747359e-05,2.795518218062333e-05,20.0,7.716337606878774e-05,-4.943875006908221e-07,3.0,3.181199502398457e-05,4.485699354411235e-05
先生,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06
故二,4.0,3.40751060302653e-05,26.0,7.734657301611332e-05,-4.327146698584802e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,1.0,3.858168803439388e-06,3.021693722682591e-05,10.0,0.00010603998341328192,-7.196487738301663e-05
飲酒,9.0,7.666898856809692e-05,43.0,0.00012791933229587972,-5.1250343727782794e-05,14.0,8.779259687942592e-05,-1.1123608311328998e-05,47.0,0.0001271971611228477,-5.052817255475079e-05,27.0,0.00010417055769286346,-2.750156912476654e-05,4.0,4.241599336531276e-05,3.425299520278416e-05
阿梨耶,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,128.0,0.0004938456068402416,-0.0004853268303326753,0.0,0.0,8.518776507566325e-06
六和敬,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
三十捨墮,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.0,5.412645154163732e-06,2.0143684368535234e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05
無所著,1.0,8.518776507566325e-06,18.0,5.354762747269384e-05,-4.5028850965127516e-05,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
禿人,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
佛見,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,7.0,4.389629843971296e-05,-3.5377521932146635e-05,58.0,0.00015696670947074824,-0.00014844793296318193,7.0,2.700718162407571e-05,-1.8488405116509386e-05,5.0,5.301999170664096e-05,-4.450121519907464e-05
瞋毒,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
書寫,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
波利,7.0,5.963143555296427e-05,40.0,0.00011899472771709742,-5.9363292164133145e-05,12.0,7.525079732522222e-05,-1.5619361772257944e-05,30.0,8.118967731245598e-05,-2.155824175949171e-05,54.0,0.00020834111538572687,-0.00014870967983276258,30.0,0.0003181199502398457,-0.0002584885146868814
德海,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06
