word,num1804,freq1804,num1428,freq1428,freq_diff
器,177.0,0.0015078234418392394,271.0,0.000806189280283335,0.0007016341615559044
說淨,82.0,0.0006985396736204387,1.0,2.9748681929274358e-06,0.0006955648054275112
塔,170.0,0.0014481920062862752,261.0,0.0007764405983540606,0.0006717514079322145
一一,107.0,0.0009115090863095966,86.0,0.00025583866459175943,0.0006556704217178372
想,193.0,0.0016441238659603006,334.0,0.0009936059764377634,0.0006505178895225372
色,201.0,0.0017122740780208313,359.0,0.0010679776812609492,0.000644296396759882
染,172.0,0.001465229559301408,276.0,0.0008210636212479721,0.000644165938053436
懺,303.0,0.0025811892817925964,652.0,0.001939614061788688,0.0006415752200039085
三寶,74.0,0.000630389461559908,0.0,0.0,0.000630389461559908
眾,820.0,0.006985396736204386,2139.0,0.006363243064671785,0.0006221536715326015
涅槃,93.0,0.0007922462152036683,61.0,0.00018146695976857356,0.0006107792554350947
疏,72.0,0.0006133519085447754,1.0,2.9748681929274358e-06,0.0006103770403518479
明了,73.0,0.0006218706850523416,4.0,1.189947277170974e-05,0.0006099712122806319
角,95.0,0.0008092837682188008,70.0,0.0002082407735049205,0.0006010429947138803
性,79.0,0.0006729833440977396,25.0,7.437170482318588e-05,0.0005986116392745537
轉,144.0,0.0012267038170895507,215.0,0.0006395966614793986,0.0005871071556101522
觸,164.0,0.0013970793472408774,275.0,0.0008180887530550448,0.0005789905941858326
受戒,131.0,0.0011159597224911883,182.0,0.0005414260111127932,0.0005745337113783951
貪,96.0,0.0008178025447263673,83.0,0.0002469140600129771,0.0005708884847133902
單,69.0,0.0005877955790220764,7.0,2.0824077350492045e-05,0.0005669715016715844
了論,66.0,0.0005622392494993774,0.0,0.0,0.0005622392494993774
和尚,170.0,0.0014481920062862752,306.0,0.0009103096670357953,0.0005378823392504799
大界,66.0,0.0005622392494993774,9.0,2.677381373634692e-05,0.0005354654357630305
佛法,140.0,0.0011926287110592855,221.0,0.0006574458706369632,0.0005351828404223223
食,1172.0,0.009984006066867732,3177.0,0.009451156248930462,0.0005328498179372702
眾生,104.0,0.0008859527567868977,119.0,0.0003540093149583648,0.0005319434418285329
蟲,78.0,0.0006644645675901732,45.0,0.0001338690686817346,0.0005305954989084387
受者,72.0,0.0006133519085447754,30.0,8.924604578782306e-05,0.0005241058627569523
明了論,61.0,0.0005196453669615458,0.0,0.0,0.0005196453669615458
五緣,61.0,0.0005196453669615458,0.0,0.0,0.0005196453669615458
得戒,61.0,0.0005196453669615458,7.0,2.0824077350492045e-05,0.0004988212896110538
受持,83.0,0.000707058450128005,73.0,0.0002171653780837028,0.0004898930720443021
持戒,82.0,0.0006985396736204387,72.0,0.0002141905098907753,0.0004843491637296634
一心,68.0,0.0005792768025145099,32.0,9.519578217367792e-05,0.000484081020340832
止,276.0,0.002351182316088305,629.0,0.0018711920933513566,0.0004799902227369485
十六,66.0,0.0005622392494993774,28.0,8.329630940196818e-05,0.0004789429400974092
五眾,55.0,0.00046853270791614787,3.0,8.924604578782306e-06,0.00045960810333736554
無作,57.0,0.0004855702609312805,9.0,2.677381373634692e-05,0.00045879644719493357
香,97.0,0.0008263213212339334,124.0,0.00036888365592300203,0.0004574376653109314
界內,76.0,0.0006474270145750406,65.0,0.00019336643254028329,0.00045406058203475736
籌,68.0,0.0005792768025145099,44.0,0.00013089420048880714,0.00044838260202570277
僧物,61.0,0.0005196453669615458,25.0,7.437170482318588e-05,0.0004452736621383599
智,147.0,0.0012522601466122495,272.0,0.0008091641484762622,0.0004430959981359873
自然,58.0,0.0004940890374388468,19.0,5.6522495665621264e-05,0.00043756654177322553
功德,92.0,0.0007837274386961018,119.0,0.0003540093149583648,0.000429718123737737
僧殘,106.0,0.0009029903098020305,163.0,0.000484903515447172,0.0004180867943548585
非時,85.0,0.0007240960031431376,103.0,0.00030641142387152585,0.0004176845792716117
指,107.0,0.0009115090863095966,167.0,0.0004968029882188817,0.00041470609809071495
分別,54.0,0.00046001393140858156,16.0,4.759789108683897e-05,0.00041241604032174256
破戒,77.0,0.000655945791082607,83.0,0.0002469140600129771,0.0004090317310696299
根,197.0,0.0016781989719905658,429.0,0.0012762184547658695,0.00040198051722469636
一時,51.0,0.0004344576018858825,11.0,3.2723550122201785e-05,0.00040173405176368074
行者,66.0,0.0005622392494993774,58.0,0.00017254235518979124,0.00038969689430958616
衣鉢,96.0,0.0008178025447263673,145.0,0.00043135588797447815,0.0003864466567518891
四緣,45.0,0.0003833449428404846,0.0,0.0,0.0003833449428404846
戒場,52.0,0.0004429763783934488,21.0,6.247223205147615e-05,0.00038050414634197265
戒本,45.0,0.0003833449428404846,2.0,5.9497363858548715e-06,0.00037739520645462975
布薩,79.0,0.0006729833440977396,101.0,0.0003004616874856709,0.0003725216566120687
對首,43.0,0.000366307389825352,0.0,0.0,0.000366307389825352
隨相,43.0,0.000366307389825352,0.0,0.0,0.000366307389825352
五德,43.0,0.000366307389825352,0.0,0.0,0.000366307389825352
判,43.0,0.000366307389825352,0.0,0.0,0.000366307389825352
緣成,43.0,0.000366307389825352,0.0,0.0,0.000366307389825352
假,45.0,0.0003833449428404846,6.0,1.7849209157564608e-05,0.00036549573368292
法事,47.0,0.00040038249585561716,12.0,3.5698418315129216e-05,0.00036468407754048797
犯重,79.0,0.0006729833440977396,104.0,0.00030938629206445333,0.00036359705203328627
慢,54.0,0.00046001393140858156,34.0,0.0001011455185595328,0.00035886841284904876
使,277.0,0.002359701092595872,673.0,0.002002086293840164,0.00035761479875570787
明相,75.0,0.0006389082380674744,96.0,0.0002855873465210338,0.0003533208915464406
受日,41.0,0.00034926983681021935,0.0,0.0,0.00034926983681021935
空,94.0,0.0008007649917112343,152.0,0.0004521799653249701,0.0003485850263862642
有緣,41.0,0.00034926983681021935,3.0,8.924604578782306e-06,0.000340345232231437
華,94.0,0.0008007649917112343,155.0,0.00046110456990375244,0.0003396604218074819
宗,43.0,0.000366307389825352,11.0,3.2723550122201785e-05,0.00033358383970315026
僧次,40.0,0.000340751060302653,3.0,8.924604578782306e-06,0.00033182645572387066
互跪,38.0,0.0003237135072875203,0.0,0.0,0.0003237135072875203
南,48.0,0.00040890127236318364,29.0,8.627117759489562e-05,0.000322630094768288
西,46.0,0.0003918637193480509,24.0,7.139683663025843e-05,0.00032046688271779246
有無,41.0,0.00034926983681021935,10.0,2.9748681929274354e-05,0.000319521154880945
三明,38.0,0.0003237135072875203,2.0,5.9497363858548715e-06,0.00031776377090166546
淨地,53.0,0.00045149515490101525,45.0,0.0001338690686817346,0.00031762608621928063
發露,45.0,0.0003833449428404846,23.0,6.842196843733101e-05,0.0003149229744031536
大僧,43.0,0.000366307389825352,18.0,5.354762747269384e-05,0.0003127597623526582
受法,39.0,0.0003322322837950867,7.0,2.0824077350492045e-05,0.00031140820644459465
記,50.0,0.0004259388253783162,39.0,0.00011601985952416997,0.00030991896585414624
鈔,36.0,0.0003066759542723877,0.0,0.0,0.0003066759542723877
道俗,36.0,0.0003066759542723877,0.0,0.0,0.0003066759542723877
米,49.0,0.00041742004887074984,39.0,0.00011601985952416997,0.00030140018934657987
別請,37.0,0.000315194730779954,7.0,2.0824077350492045e-05,0.000294370653429462
院,34.0,0.00028963840125725496,0.0,0.0,0.00028963840125725496
袈裟,45.0,0.0003833449428404846,34.0,0.0001011455185595328,0.0002821994242809518
持犯,33.0,0.0002811196247496887,0.0,0.0,0.0002811196247496887
律儀,33.0,0.0002811196247496887,0.0,0.0,0.0002811196247496887
觀,118.0,0.0010052156278928263,245.0,0.0007288427072672216,0.0002763729206256047
十方,33.0,0.0002811196247496887,2.0,5.9497363858548715e-06,0.00027516988836383385
無量,41.0,0.00034926983681021935,25.0,7.437170482318588e-05,0.0002748981319870335
伏,51.0,0.0004344576018858825,54.0,0.00016064288241808151,0.00027381471946780103
計,37.0,0.000315194730779954,14.0,4.164815470098409e-05,0.0002735465760789699
無心,32.0,0.0002726008482421224,0.0,0.0,0.0002726008482421224
悲,36.0,0.0003066759542723877,12.0,3.5698418315129216e-05,0.0002709775359572585
行法,34.0,0.00028963840125725496,7.0,2.0824077350492045e-05,0.00026881432390676293
處,1037.0,0.008833971238346278,2880.0,0.008567620395631014,0.00026635084271526416
戒法,35.0,0.0002981571777648214,11.0,3.2723550122201785e-05,0.0002654336276426196
無知,37.0,0.000315194730779954,17.0,5.05727592797664e-05,0.0002646219715001876
止持,31.0,0.0002640820717345561,0.0,0.0,0.0002640820717345561
障,90.0,0.0007666898856809692,169.0,0.0005027527246047365,0.00026393716107623265
二三,34.0,0.00028963840125725496,9.0,2.677381373634692e-05,0.00026286458752090803
趣,53.0,0.00045149515490101525,64.0,0.00019039156434735583,0.0002611035905536594
度,118.0,0.0010052156278928263,251.0,0.0007466919164247863,0.00025852371146804006
善生,31.0,0.0002640820717345561,2.0,5.9497363858548715e-06,0.00025813233534870123
二眾,33.0,0.0002811196247496887,8.0,2.3798945543419486e-05,0.0002573206792062692
四句,36.0,0.0003066759542723877,17.0,5.05727592797664e-05,0.00025610319499262126
單白,30.0,0.0002555632952269897,0.0,0.0,0.0002555632952269897
眾法,30.0,0.0002555632952269897,0.0,0.0,0.0002555632952269897
證,66.0,0.0005622392494993774,104.0,0.00030938629206445333,0.00025285295743492406
知事,31.0,0.0002640820717345561,4.0,1.189947277170974e-05,0.0002521825989628463
無緣,29.0,0.0002470445187194234,1.0,2.9748681929274358e-06,0.00024406965052649598
看病,39.0,0.0003322322837950867,30.0,8.924604578782306e-05,0.00024298623800726363
三千,30.0,0.0002555632952269897,5.0,1.4874340964637177e-05,0.00024068895426235254
四明,28.0,0.0002385257422118571,0.0,0.0,0.0002385257422118571
睡,40.0,0.000340751060302653,35.0,0.00010412038675246024,0.00023663067355019274
地獄,39.0,0.0003322322837950867,34.0,0.0001011455185595328,0.00023108676523555388
長衣,41.0,0.00034926983681021935,40.0,0.00011899472771709742,0.00023027510909312193
維那,27.0,0.00023000696570429078,0.0,0.0,0.00023000696570429078
戒相,27.0,0.00023000696570429078,0.0,0.0,0.00023000696570429078
法界,27.0,0.00023000696570429078,0.0,0.0,0.00023000696570429078
思,65.0,0.000553720472991811,109.0,0.00032426063302909045,0.00022945983996272058
五戒,30.0,0.0002555632952269897,9.0,2.677381373634692e-05,0.0002287894814906428
施僧,29.0,0.0002470445187194234,8.0,2.3798945543419486e-05,0.0002232455731760039
一日,60.0,0.0005111265904539794,97.0,0.0002885622147139612,0.00022256437574001822
衣界,31.0,0.0002640820717345561,14.0,4.164815470098409e-05,0.00022243391703357198
僧事,46.0,0.0003918637193480509,57.0,0.0001695674869968638,0.0002222962323511871
七日藥,29.0,0.0002470445187194234,9.0,2.677381373634692e-05,0.00022027070498307648
食時,42.0,0.00035778861331778566,47.0,0.00013981880506758947,0.0002179698082501962
弟子,135.0,0.0011500348285214538,314.0,0.0009341086125792148,0.000215926215942239
大衣,26.0,0.00022148818919672447,2.0,5.9497363858548715e-06,0.0002155384528108696
僧尼,25.0,0.0002129694126891581,0.0,0.0,0.0002129694126891581
結界,30.0,0.0002555632952269897,15.0,4.462302289391153e-05,0.0002109402723330782
供養,132.0,0.0011244784989987548,308.0,0.00091625940342165,0.00020821909557710476
和僧,24.0,0.00020445063618159182,0.0,0.0,0.00020445063618159182
相續,24.0,0.00020445063618159182,0.0,0.0,0.00020445063618159182
四方,51.0,0.0004344576018858825,78.0,0.00023203971904833999,0.00020241788283754253
十戒,30.0,0.0002555632952269897,18.0,5.354762747269384e-05,0.00020201566775429586
受食,53.0,0.00045149515490101525,84.0,0.0002498889282059046,0.00020160622669511066
房,212.0,0.001805980619604061,540.0,0.001606428824180815,0.000199551795423246
具戒,24.0,0.00020445063618159182,2.0,5.9497363858548715e-06,0.00019850089979573694
常住,24.0,0.00020445063618159182,2.0,5.9497363858548715e-06,0.00019850089979573694
一法,27.0,0.00023000696570429078,11.0,3.2723550122201785e-05,0.000197283415582089
料簡,23.0,0.00019593185967402545,0.0,0.0,0.00019593185967402545
火淨,24.0,0.00020445063618159182,3.0,8.924604578782306e-06,0.00019552603160280952
說欲,26.0,0.00022148818919672447,9.0,2.677381373634692e-05,0.00019471437546037754
酒,71.0,0.000604833132037209,138.0,0.00041053181062398607,0.00019430132141322294
懺法,23.0,0.00019593185967402545,1.0,2.9748681929274358e-06,0.00019295699148109803
僧坊,23.0,0.00019593185967402545,1.0,2.9748681929274358e-06,0.00019295699148109803
散,43.0,0.000366307389825352,59.0,0.0001755172233827187,0.00019079016644263334
三時,26.0,0.00022148818919672447,11.0,3.2723550122201785e-05,0.0001887646390745227
命梵,22.0,0.00018741308316645917,0.0,0.0,0.00018741308316645917
外相,22.0,0.00018741308316645917,0.0,0.0,0.00018741308316645917
自然界,22.0,0.00018741308316645917,0.0,0.0,0.00018741308316645917
坊,25.0,0.0002129694126891581,9.0,2.677381373634692e-05,0.00018619559895281118
教,443.0,0.003773817992851881,1206.0,0.0035876910406704866,0.0001861269521813945
無戒,23.0,0.00019593185967402545,4.0,1.189947277170974e-05,0.0001840323869023157
法有,24.0,0.00020445063618159182,7.0,2.0824077350492045e-05,0.00018362655883109977
動,59.0,0.0005026078139464132,108.0,0.00032128576483616303,0.00018132204911025014
大乘,23.0,0.00019593185967402545,5.0,1.4874340964637177e-05,0.00018105751870938828
名字,27.0,0.00023000696570429078,17.0,5.05727592797664e-05,0.00017943420642452438
三世,21.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283
八戒,21.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283
破夏,21.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283
鐘,21.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283
六聚,21.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283
作犯,24.0,0.00020445063618159182,9.0,2.677381373634692e-05,0.0001776768224452449
會,60.0,0.0005111265904539794,113.0,0.0003361601058008002,0.00017496648465317922
輪,42.0,0.00035778861331778566,62.0,0.00018444182796150101,0.00017334678535628465
四重,23.0,0.00019593185967402545,8.0,2.3798945543419486e-05,0.00017213291413060598
戒體,20.0,0.0001703755301513265,0.0,0.0,0.0001703755301513265
聖教,20.0,0.0001703755301513265,0.0,0.0,0.0001703755301513265
下品,20.0,0.0001703755301513265,0.0,0.0,0.0001703755301513265
同法,20.0,0.0001703755301513265,0.0,0.0,0.0001703755301513265
四藥,20.0,0.0001703755301513265,0.0,0.0,0.0001703755301513265
佛像,20.0,0.0001703755301513265,1.0,2.9748681929274358e-06,0.00016740066195839907
賢,25.0,0.0002129694126891581,16.0,4.759789108683897e-05,0.00016537152160231913
修道,20.0,0.0001703755301513265,2.0,5.9497363858548715e-06,0.00016442579376547162
摩觸,20.0,0.0001703755301513265,2.0,5.9497363858548715e-06,0.00016442579376547162
衣法,28.0,0.0002385257422118571,25.0,7.437170482318588e-05,0.00016415403738867122
律師,19.0,0.00016185675364376015,0.0,0.0,0.00016185675364376015
發戒,19.0,0.00016185675364376015,0.0,0.0,0.00016185675364376015
二受,19.0,0.00016185675364376015,0.0,0.0,0.00016185675364376015
惡觸,19.0,0.00016185675364376015,0.0,0.0,0.00016185675364376015
小界,29.0,0.0002470445187194234,29.0,8.627117759489562e-05,0.00016077334112452778
號,22.0,0.00018741308316645917,9.0,2.677381373634692e-05,0.00016063926943011225
差別,22.0,0.00018741308316645917,9.0,2.677381373634692e-05,0.00016063926943011225
字,59.0,0.0005026078139464132,115.0,0.00034210984218665505,0.00016049797175975812
出家,184.0,0.0015674548773922036,473.0,0.0014071126552546768,0.00016034222213752686
鬼,39.0,0.0003322322837950867,58.0,0.00017254235518979124,0.00015968992860529544
萬,40.0,0.000340751060302653,61.0,0.00018146695976857356,0.00015928410053407942
護法,19.0,0.00016185675364376015,1.0,2.9748681929274358e-06,0.00015888188545083273
仰,27.0,0.00023000696570429078,24.0,7.139683663025843e-05,0.00015861012907403233
緣者,20.0,0.0001703755301513265,4.0,1.189947277170974e-05,0.00015847605737961674
與欲,43.0,0.000366307389825352,70.0,0.0002082407735049205,0.00015806661632043154
安居,140.0,0.0011926287110592855,348.0,0.0010352541311387474,0.00015737457992053808
禪,63.0,0.0005366829199766784,128.0,0.00038078312869471167,0.00015589979128196674
二衣,20.0,0.0001703755301513265,5.0,1.4874340964637177e-05,0.00015550118918668932
入寺,21.0,0.00017889430665889283,8.0,2.3798945543419486e-05,0.00015509536111547336
戒師,22.0,0.00018741308316645917,11.0,3.2723550122201785e-05,0.0001546895330442574
止犯,18.0,0.00015333797713619384,0.0,0.0,0.00015333797713619384
雜含,18.0,0.00015333797713619384,0.0,0.0,0.00015333797713619384
尚闍梨,18.0,0.00015333797713619384,0.0,0.0,0.00015333797713619384
煩惱,18.0,0.00015333797713619384,0.0,0.0,0.00015333797713619384
被,112.0,0.0009541029688474284,270.0,0.0008032144120904075,0.00015088855675702087
悔,196.0,0.0016696801954829994,511.0,0.0015201576465859196,0.00014952254889707972
染心,17.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748
夏中,17.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748
聖人,17.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748
文證,17.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748
法身,17.0,0.00014481920062862748,0.0,0.0,0.00014481920062862748
拜,39.0,0.0003322322837950867,63.0,0.0001874166961544284,0.00014481558764065826
二師,18.0,0.00015333797713619384,3.0,8.924604578782306e-06,0.00014441337255741154
知法,19.0,0.00016185675364376015,6.0,1.7849209157564608e-05,0.00014400754448619556
行道,21.0,0.00017889430665889283,12.0,3.5698418315129216e-05,0.0001431958883437636
得入,21.0,0.00017889430665889283,12.0,3.5698418315129216e-05,0.0001431958883437636
二罪,23.0,0.00019593185967402545,18.0,5.354762747269384e-05,0.0001423842322013316
三有,17.0,0.00014481920062862748,1.0,2.9748681929274358e-06,0.00014184433243570005
三難,18.0,0.00015333797713619384,4.0,1.189947277170974e-05,0.0001414385043644841
緣起,17.0,0.00014481920062862748,2.0,5.9497363858548715e-06,0.0001388694642427726
作者,32.0,0.0002726008482421224,45.0,0.0001338690686817346,0.0001387317795603878
身心,18.0,0.00015333797713619384,5.0,1.4874340964637177e-05,0.00013846363617155667
油,55.0,0.00046853270791614787,111.0,0.0003302103694149453,0.00013832233850120257
展轉,41.0,0.00034926983681021935,71.0,0.0002112156416978479,0.00013805419511237144
誦經,30.0,0.0002555632952269897,40.0,0.00011899472771709742,0.0001365685675098923
即是,30.0,0.0002555632952269897,40.0,0.00011899472771709742,0.0001365685675098923
泥洹,16.0,0.0001363004241210612,0.0,0.0,0.0001363004241210612
食戒,16.0,0.0001363004241210612,0.0,0.0,0.0001363004241210612
法師,18.0,0.00015333797713619384,6.0,1.7849209157564608e-05,0.00013548876797862925
參,18.0,0.00015333797713619384,6.0,1.7849209157564608e-05,0.00013548876797862925
四月,26.0,0.00022148818919672447,29.0,8.627117759489562e-05,0.00013521701160182885
無記,22.0,0.00018741308316645917,18.0,5.354762747269384e-05,0.00013386545569376532
生死,22.0,0.00018741308316645917,18.0,5.354762747269384e-05,0.00013386545569376532
三歸,16.0,0.0001363004241210612,1.0,2.9748681929274358e-06,0.00013332555592813377
寺中,18.0,0.00015333797713619384,7.0,2.0824077350492045e-05,0.0001325138997857018
界外,51.0,0.0004344576018858825,102.0,0.0003034365556785984,0.00013102104620728414
塵,59.0,0.0005026078139464132,125.0,0.0003718585241159294,0.00013074928983048377
三藏,16.0,0.0001363004241210612,2.0,5.9497363858548715e-06,0.00013035068773520632
後生,17.0,0.00014481920062862748,5.0,1.4874340964637177e-05,0.0001299448596639903
戒行,18.0,0.00015333797713619384,8.0,2.3798945543419486e-05,0.00012953903159277437
鉤,21.0,0.00017889430665889283,17.0,5.05727592797664e-05,0.00012832154737912643
三寶物,15.0,0.00012778164761349486,0.0,0.0,0.00012778164761349486
云云,15.0,0.00012778164761349486,0.0,0.0,0.00012778164761349486
五條,16.0,0.0001363004241210612,3.0,8.924604578782306e-06,0.0001273758195422789
有法,17.0,0.00014481920062862748,6.0,1.7849209157564608e-05,0.00012696999147106288
草木,32.0,0.0002726008482421224,49.0,0.0001457685414534443,0.00012683230678867807
執,63.0,0.0005366829199766784,138.0,0.00041053181062398607,0.00012615110935269234
善心,21.0,0.00017889430665889283,18.0,5.354762747269384e-05,0.00012534667918619898
七條,15.0,0.00012778164761349486,1.0,2.9748681929274358e-06,0.00012480677942056743
發心,16.0,0.0001363004241210612,5.0,1.4874340964637177e-05,0.00012142608315642402
福田,16.0,0.0001363004241210612,5.0,1.4874340964637177e-05,0.00012142608315642402
機,16.0,0.0001363004241210612,5.0,1.4874340964637177e-05,0.00012142608315642402
微,24.0,0.00020445063618159182,28.0,8.329630940196818e-05,0.00012115432677962364
果報,19.0,0.00016185675364376015,14.0,4.164815470098409e-05,0.00012020859894277606
住持,14.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854
相對,14.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854
二戒,14.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854
索欲,14.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854
儀式,14.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854
三千威儀,14.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854
盆,16.0,0.0001363004241210612,6.0,1.7849209157564608e-05,0.00011845121496349658
相應,24.0,0.00020445063618159182,29.0,8.627117759489562e-05,0.0001181794585866962
唄,18.0,0.00015333797713619384,12.0,3.5698418315129216e-05,0.00011763955882106462
念法,14.0,0.00011926287110592854,1.0,2.9748681929274358e-06,0.00011628800291300111
偏袒,15.0,0.00012778164761349486,4.0,1.189947277170974e-05,0.00011588217484178512
五大,15.0,0.00012778164761349486,4.0,1.189947277170974e-05,0.00011588217484178512
十三難,15.0,0.00012778164761349486,4.0,1.189947277170974e-05,0.00011588217484178512
尼寺,17.0,0.00014481920062862748,10.0,2.9748681929274354e-05,0.00011507051869935313
善惡,17.0,0.00014481920062862748,10.0,2.9748681929274354e-05,0.00011507051869935313
讚,54.0,0.00046001393140858156,116.0,0.00034508471037958253,0.00011492922102899903
污家,18.0,0.00015333797713619384,13.0,3.867328650805666e-05,0.00011466469062813718
