鹿,45,0.0001338690686817346
犍,24,7.139683663025844e-05
活,81,0.00024096432362712226
機,5,1.4874340964637175e-05
因,1053,0.0031325362071525894
吒,101,0.00030046168748567095
誑,14,4.164815470098409e-05
單,7,2.0824077350492045e-05
品,3,8.924604578782306e-06
覺,224,0.0006663704752157454
樓,51,0.0001517182778392992
迦,789,0.0023471710042197464
影,4,1.1899472771709741e-05
意,531,0.0015796550104444681
塵,125,0.0003718585241159294
假,6,1.784920915756461e-05
香,124,0.000368883655923002
根,429,0.0012762184547658697
衰,1,2.9748681929274353e-06
體,75,0.00022311511446955763
仰,24,7.139683663025844e-05
瘡,88,0.0002617884009776143
觀,245,0.0007288427072672216
仙,42,0.0001249444641029523
量,147,0.000437305624360333
尋,50,0.00014874340964637176
眼,201,0.0005979485067784144
鼠,12,3.569841831512922e-05
兔,2,5.949736385854871e-06
夏,175,0.0005206019337623012
劫,73,0.00021716537808370276
貪,83,0.0002469140600129771
見,2273,0.006761875402524061
指,167,0.0004968029882188817
惑,12,3.569841831512922e-05
教,1206,0.003587691040670487
依,403,0.0011988718817497563
華,155,0.00046110456990375244
瓶,188,0.0005592752202703579
冥,5,1.4874340964637175e-05
睡,35,0.00010412038675246023
幻,3,8.924604578782306e-06
疑,856,0.0025464871731458844
緣,1019,0.0030313906885930564
忍,875,0.0026030096688115056
狐,4,1.1899472771709741e-05
電,1,2.9748681929274353e-06
使,673,0.0020020862938401637
十,1438,0.004277860461429652
唄,12,3.569841831512922e-05
懺,652,0.0019396140617886878
億,25,7.437170482318588e-05
伺,40,0.0001189947277170974
衢,2,5.949736385854871e-06
我,4637,0.013794463810604517
房,540,0.001606428824180815
鍵,8,2.3798945543419483e-05
誦,263,0.0007823903347399155
龕,1,2.9748681929274353e-06
鏡,6,1.784920915756461e-05
父,268,0.0007972646757045526
娑,93,0.00027666274194225145
烏,52,0.00015469314603222664
愛,255,0.000758591389196496
橫,5,1.4874340964637175e-05
聲,360,0.0010709525494538767
曇,136,0.00040458207423813117
學,824,0.0024512913909722064
厭,169,0.0005027527246047365
米,39,0.00011601985952416998
角,70,0.00020824077350492046
婆,1906,0.005670098775719692
板,23,6.842196843733101e-05
性,25,7.437170482318588e-05
約,6,1.784920915756461e-05
境,6,1.784920915756461e-05
事,1928,0.005735545875964095
繫,163,0.00048490351544717194
捨,1452,0.004319508616130636
海,85,0.000252863796398832
鉤,17,5.0572759279766396e-05
勤,51,0.0001517182778392992
鬼,58,0.00017254235518979124
蛇,64,0.00019039156434735586
慈,198,0.0005890239021996322
空,152,0.00045217996532497017
果,176,0.0005235768019552286
智,272,0.0008091641484762623
憍,18,5.3547627472693834e-05
善,926,0.002754727946650805
羅,4210,0.012524195092224502
頗,45,0.0001338690686817346
馬,139,0.0004135066788169135
力,390,0.0011601985952416998
自,3422,0.010179998956197683
地,751,0.002234126012888504
盆,6,1.784920915756461e-05
無,3493,0.010391214597895531
里,176,0.0005235768019552286
阿,1305,0.003882202991770303
酒,138,0.00041053181062398607
業,112,0.0003331852376078727
思,109,0.00032426063302909045
應,4825,0.014353739030874875
想,334,0.0009936059764377634
蟲,45,0.0001338690686817346
喻,37,0.0001100701231383151
記,39,0.00011601985952416998
得,3477,0.010343616706808691
響,5,1.4874340964637175e-05
坐,1376,0.004093418633468151
南,29,8.627117759489562e-05
明,369,0.0010977263631902236
法,5379,0.016001816009756673
食,3177,0.009451156248930462
害,85,0.000252863796398832
字,115,0.00034210984218665505
闇,50,0.00014874340964637176
殺,313,0.0009311337443862872
理,51,0.0001517182778392992
解,534,0.0015885796150232503
多,1468,0.0043671065072174746
信,426,0.0012672938501870875
龜,3,8.924604578782306e-06
實,376,0.0011185504405407157
那,1062,0.0031593100208889362
雷,2,5.949736385854871e-06
蘭,714,0.0021240558897501886
眠,115,0.00034210984218665505
梵,467,0.0013892634460971123
纏,370,0.001100701231383151
乘,188,0.0005592752202703579
器,271,0.000806189280283335
有,7431,0.02210624554164377
坊,9,2.6773813736346917e-05
取,1253,0.0037275098457380763
門,1594,0.004741939899526332
如,7189,0.02138632743895533
欠,2,5.949736385854871e-06
妙,37,0.0001100701231383151
魚,56,0.00016659261880393636
盲,41,0.00012196959591002484
蟻,7,2.0824077350492045e-05
即,2214,0.006586358179141341
野,69,0.00020526590531199304
著,1285,0.0038227056279117543
名,424,0.0012613441138012325
度,251,0.0007466919164247863
序,40,0.0001189947277170974
血,61,0.00018146695976857354
號,9,2.6773813736346917e-05
惱,437,0.0013000174003092893
諂,6,1.784920915756461e-05
眾,2139,0.006363243064671784
寶,298,0.0008865107214923757
幡,16,4.7597891086838965e-05
唯,113,0.0003361601058008002
觸,275,0.0008180887530550447
樂,1235,0.0036739622182653826
臥,481,0.0014309116007980964
生,1156,0.0034389476310241153
知,3124,0.009293488234705308
相,1006,0.0029927174020849996
綖,43,0.00012791933229587972
貝,33,9.817065036660537e-05
禿,9,2.6773813736346917e-05
界,403,0.0011988718817497563
頌,3,8.924604578782306e-06
讚,116,0.0003450847103795825
掉,11,3.2723550122201785e-05
仁,2,5.949736385854871e-06
命,477,0.0014190121280263867
轉,215,0.0006395966614793986
散,59,0.0001755172233827187
書,95,0.00028261247832810636
藏,689,0.002049684184927003
蓋,87,0.00025881353278468686
獲,19,5.652249566562127e-05
宗,11,3.2723550122201785e-05
漏,424,0.0012613441138012325
人,4759,0.014157397730141665
微,28,8.329630940196818e-05
願,287,0.0008537871713701739
廁,47,0.00013981880506758947
賢,16,4.7597891086838965e-05
難,1565,0.0046556687219314365
