空三昧,1,8.518776507566325e-06
五百世,1,8.518776507566325e-06
依止師,1,8.518776507566325e-06
三佛陀,1,8.518776507566325e-06
娑羅王,1,8.518776507566325e-06
阿耨達,1,8.518776507566325e-06
滿荼邏,1,8.518776507566325e-06
有一人,4,3.40751060302653e-05
不共相,1,8.518776507566325e-06
欲界繫,1,8.518776507566325e-06
一切經,1,8.518776507566325e-06
不與取,2,1.703755301513265e-05
大羅漢,1,8.518776507566325e-06
羯磨僧,3,2.5556329522698974e-05
弗婆提,1,8.518776507566325e-06
急施衣,3,2.5556329522698974e-05
增戒學,1,8.518776507566325e-06
五百年,1,8.518776507566325e-06
頭陀行,1,8.518776507566325e-06
一切智,1,8.518776507566325e-06
五逆罪,2,1.703755301513265e-05
譬喻經,1,8.518776507566325e-06
三上座,1,8.518776507566325e-06
布薩日,5,4.259388253783162e-05
八正道,1,8.518776507566325e-06
自恣日,1,8.518776507566325e-06
毘尼藏,2,1.703755301513265e-05
僧伽梨,41,0.0003492698368102193
提舍那,2,1.703755301513265e-05
四部律,1,8.518776507566325e-06
往還衣,1,8.518776507566325e-06
五百問,84,0.0007155772266355712
不可得,11,9.370654158322957e-05
調伏法,2,1.703755301513265e-05
羅剎女,1,8.518776507566325e-06
金翅鳥,2,1.703755301513265e-05
破正命,1,8.518776507566325e-06
越毘尼,8,6.81502120605306e-05
恭敬經,1,8.518776507566325e-06
一搩手,8,6.81502120605306e-05
最勝人,1,8.518776507566325e-06
陶家輪,1,8.518776507566325e-06
三時教,2,1.703755301513265e-05
漉水袋,5,4.259388253783162e-05
羯磨疏,2,1.703755301513265e-05
長者子,1,8.518776507566325e-06
樓至佛,1,8.518776507566325e-06
二無我,2,1.703755301513265e-05
法供養,2,1.703755301513265e-05
五戒法,1,8.518776507566325e-06
知浮法,1,8.518776507566325e-06
佛滅度,2,1.703755301513265e-05
正量部,5,4.259388253783162e-05
佛藏經,1,8.518776507566325e-06
四種色,1,8.518776507566325e-06
百喻經,1,8.518776507566325e-06
阿蘭若,4,3.40751060302653e-05
大集經,2,1.703755301513265e-05
別時意,1,8.518776507566325e-06
說戒師,5,4.259388253783162e-05
跋難陀,1,8.518776507566325e-06
五綵幡,1,8.518776507566325e-06
歸依僧,7,5.963143555296427e-05
駱駝坐,1,8.518776507566325e-06
佛生日,3,2.5556329522698974e-05
去來今,1,8.518776507566325e-06
惡眾生,2,1.703755301513265e-05
互用罪,1,8.518776507566325e-06
菩薩行,2,1.703755301513265e-05
善法罵,1,8.518776507566325e-06
如法治,11,9.370654158322957e-05
施無厭,1,8.518776507566325e-06
僧祇支,9,7.666898856809692e-05
迦毘羅,1,8.518776507566325e-06
駱駝山,1,8.518776507566325e-06
眾生心,1,8.518776507566325e-06
財供養,1,8.518776507566325e-06
心念法,10,8.518776507566325e-05
佉闍尼,4,3.40751060302653e-05
富那奇,1,8.518776507566325e-06
優填王,1,8.518776507566325e-06
第一義,1,8.518776507566325e-06
尼薩耆,8,6.81502120605306e-05
解脫戒,1,8.518776507566325e-06
蒲闍尼,2,1.703755301513265e-05
盡壽藥,1,8.518776507566325e-06
歸依佛,10,8.518776507566325e-05
露地坐,1,8.518776507566325e-06
鬼子母,1,8.518776507566325e-06
七滅諍,3,2.5556329522698974e-05
前安居,9,7.666898856809692e-05
說四依,1,8.518776507566325e-06
能行者,1,8.518776507566325e-06
正法律,2,1.703755301513265e-05
遠離處,1,8.518776507566325e-06
高僧傳,1,8.518776507566325e-06
覆肩衣,5,4.259388253783162e-05
無常院,1,8.518776507566325e-06
摩耶經,2,1.703755301513265e-05
平等心,1,8.518776507566325e-06
無作色,2,1.703755301513265e-05
阿梨耶,1,8.518776507566325e-06
六和敬,1,8.518776507566325e-06
無所著,1,8.518776507566325e-06
塚間坐,1,8.518776507566325e-06
僧祇律,7,5.963143555296427e-05
